customer_id,sector_code,size_bucket,event_h12m,score_raw
C2647,IT,SME,0,0.000363305662126728
C2648,ENG,SME,0,0.20406202145989671
C2649,AGR,SME,0,1.2571107234084483e-05
C2650,AGR,Corp,0,0.0036761120606160396
C2651,TRA,SME,1,0.0002952754309459689
C2652,CON,SME,0,0.00036005809005684676
C2653,CON,SME,0,0.007644375308211875
C2654,MFG,SME,0,0.0001413432796374704
C2655,RET,SME,0,0.00029218408092970843
C2656,AGR,SME,0,9.772748118645642e-05
C2657,LOG,SME,0,0.0004569224802814657
C2658,LOG,SME,0,0.00027445424993104904
C2659,TRA,SME,0,0.0008553365144523275
C2660,CHE,SME,0,0.0012360087938521572
C2661,AGR,SME,0,0.0049000232599595685
C2662,TEL,SME,0,0.0005049442494580619
C2663,TRA,SME,0,0.0030081077282789986
C2664,RET,SME,0,0.0024065603393073937
C2665,CHE,SME,0,0.4830168555240624
C2666,TRA,SME,0,7.600557321288388e-06
C2667,MFG,Corp,0,0.0012425641642411112
C2668,CHE,SME,0,0.0003442043696239099
C2669,RET,SME,0,0.00016214750230742422
C2670,CON,SME,0,0.006901669059039698
C2671,CHE,SME,0,0.019732047117898364
C2672,CON,SME,0,0.0005430998837445711
C2673,RET,SME,0,0.00014928562174693918
C2674,TRA,SME,0,0.0001807629446351695
C2675,TEL,SME,0,0.00030465312678935755
C2676,TRA,SME,0,0.0005035773962180559
C2677,CON,SME,0,0.0006042533728293751
C2678,MFG,SME,0,7.589248997392603e-05
C2679,MFG,SME,0,0.0019608895866244837
C2680,ENG,SME,0,0.007988429614103822
C2681,TRA,SME,0,0.0007662107074527445
C2682,LOG,SME,0,0.0021732074168277415
C2683,MFG,SME,0,0.0024837479380355218
C2684,CON,SME,0,0.0003714149127853039
C2685,CON,SME,0,0.0005499831211180957
C2686,MFG,Corp,0,0.003013092118936064
C2687,MFG,SME,0,0.0009899453004710622
C2688,AGR,SME,0,0.2928704763470142
C2689,ENG,SME,0,0.001900064829562354
C2690,AGR,SME,0,0.006583820602175317
C2691,ENG,SME,0,0.0002508989336037907
C2692,CHE,SME,0,0.3368628931521948
C2693,MFG,SME,0,0.0025882985794881907
C2694,AGR,Corp,0,0.0035523626955348488
C2695,IT,SME,0,0.002499381838531148
C2696,ENG,SME,0,0.0022385563305544996
C2697,RET,SME,0,0.0049227121273801135
C2698,CON,Corp,0,0.003840029847451083
C2699,RET,Corp,0,0.002153956224146013
C2700,RET,SME,0,0.0054517226170107905
C2701,ENG,SME,0,0.0013541347543346738
C2702,IT,SME,0,0.0012435837097793635
C2703,MFG,SME,0,0.23316180143927934
C2704,MFG,SME,0,0.00042730930813274383
C2705,RET,SME,0,0.00018060293470201788
C2706,LOG,Corp,0,0.0009357326891364817
C2707,MFG,SME,0,0.00023280368507092676
C2708,TRA,SME,0,0.001851209517583709
C2709,MFG,SME,0,9.892763893634481e-05
C2710,TRA,SME,0,0.0016482620307747865
C2711,RET,SME,0,0.01913727542660778
C2712,ENG,SME,0,0.001834201693546956
C2713,CON,SME,0,0.015094293986242315
C2714,CON,SME,0,5.326937649303307e-06
C2715,MFG,SME,0,2.6850601926978464e-05
C2716,TRA,SME,0,0.0011414950453716884
C2717,CHE,SME,0,0.009545558775309137
C2718,IT,SME,0,0.06085852922805251
C2719,LOG,SME,0,0.0027832667491402173
C2720,MFG,SME,0,0.0023752088171660286
C2721,TEL,SME,0,3.502603394245747e-05
C2722,LOG,SME,0,2.9308507707154612e-05
C2723,LOG,Corp,0,0.0240725636467627
C2724,AGR,Corp,0,0.0023295667344517134
C2725,CON,SME,0,0.00018537905886602442
C2726,CON,Corp,0,0.4308794528022725
C2727,MFG,Corp,0,0.4758591542954391
C2728,TRA,Corp,0,0.00319503043647351
C2729,TRA,SME,0,0.00013113934537925182
C2730,ENG,SME,0,0.0005316933948678549
C2731,RET,SME,0,0.0007342150447313533
C2732,AGR,SME,0,0.00018507991247896944
C2733,MFG,SME,0,0.006517939510720164
C2734,IT,SME,1,0.9800459323648095
C2735,IT,SME,0,0.023719274848666372
C2736,LOG,SME,0,3.292545223664197e-05
C2737,IT,SME,0,0.15186479516862852
C2738,ENG,SME,0,0.00023469789412493413
C2739,IT,Corp,0,7.435291234982562e-05
C2740,MFG,SME,0,0.0014263455320110412
C2741,CON,SME,0,0.02846424242406409
C2742,TRA,SME,0,0.0006983038302378653
C2743,TRA,SME,0,0.0009586798589435906
C2744,MFG,SME,0,0.001319452192506958
C2745,CHE,Corp,0,0.0003228302747393927
C2746,LOG,SME,0,0.020075774669054164
C2747,CHE,SME,0,0.0008640146935236789
C2748,MFG,SME,0,0.00015611755679603736
C2749,LOG,SME,0,0.13219241670067655
C2750,CHE,SME,0,0.0036327455983151224
C2751,CON,SME,0,0.0007598255205437776
C2752,RET,SME,1,0.01569270549163606
C2753,TRA,SME,0,0.0003756116455733808
C2754,CON,SME,0,0.00216042545865535
C2755,TEL,SME,0,0.0001517997624764013
C2756,TRA,Corp,0,1.6936321652254113e-05
C2757,AGR,SME,0,0.05641355828136874
C2758,TEL,Corp,0,0.00023045656945937845
C2759,RET,SME,0,7.275094557882938e-05
C2760,MFG,SME,0,1.0376843882185558e-05
C2761,MFG,SME,0,0.2243649079941127
C2762,MFG,SME,1,0.9823567876282425
C2763,CHE,SME,0,3.0005977301716694e-05
C2764,AGR,SME,0,0.08860178620900344
C2765,MFG,SME,0,0.00010637810640629896
C2766,IT,SME,0,0.00029711584527510987
C2767,ENG,SME,0,0.0010289649929650202
C2768,TRA,Corp,0,0.7083031876221788
C2769,ENG,SME,0,0.0003662090027962421
C2770,RET,SME,0,0.0051756285682082225
C2771,MFG,SME,0,0.0016681129918593627
C2772,TRA,SME,0,0.007082649054200087
C2773,LOG,SME,0,0.011583200145637323
C2774,AGR,SME,0,0.0002188657707775421
C2775,ENG,SME,0,0.027479857339719305
C2776,AGR,SME,0,9.188174044066317e-06
C2777,MFG,SME,0,0.0008338878483636748
C2778,MFG,Corp,0,0.000249628978219998
C2779,AGR,SME,0,0.0004227732617029952
C2780,TRA,SME,0,4.372224691791408e-05
C2781,MFG,SME,0,1.837486761035038e-05
C2782,LOG,Corp,0,2.8975260561345015e-05
C2783,IT,SME,0,0.009230856632887608
C2784,LOG,SME,0,0.000387103925556047
C2785,LOG,SME,1,0.5898119005711671
C2786,TRA,SME,0,0.0006281176030830962
C2787,IT,SME,0,0.0005591765317183926
C2788,TRA,Corp,0,3.774046951120539e-05
C2789,IT,SME,0,0.00019253063138851108
C2790,IT,SME,0,4.043387571289964e-05
C2791,RET,SME,0,0.00026435259277098207
C2792,IT,SME,0,1.674485830956756e-05
C2793,CHE,SME,0,0.00014856941874097796
C2794,TRA,Corp,0,0.0010045033170848472
C2795,AGR,SME,1,0.980556018385771
C2796,CHE,Corp,0,0.001951483266735622
C2797,MFG,Corp,0,0.169796105669026
C2798,CHE,SME,0,0.0021160326084514658
C2799,IT,SME,0,0.0002321082513767799
C2800,TRA,SME,0,0.012177760572188381
C2801,LOG,SME,0,0.0001825035025913351
C2802,TEL,SME,0,0.00013014442208817692
C2803,IT,SME,0,0.0013532047749412037
C2804,IT,SME,0,0.0004809489161241943
C2805,ENG,Corp,0,0.004455484065636854
C2806,IT,Corp,0,0.00375034717504962
C2807,RET,SME,0,0.1287375709090759
C2808,MFG,SME,0,0.39548171686608224
C2809,AGR,SME,0,8.117440638327728e-06
C2810,RET,SME,0,9.735100551981254e-05
C2811,TRA,SME,0,0.0007975644781055847
C2812,CHE,SME,0,0.0012109556334860313
C2813,RET,SME,0,0.5890256316610558
C2814,MFG,SME,0,0.00046397014023763787
C2815,CHE,SME,0,2.7314824741337256e-05
C2816,RET,SME,0,2.108088835447235e-05
C2817,ENG,SME,0,0.0034993259238994927
C2818,MFG,Corp,0,0.013156026689379523
C2819,MFG,SME,0,0.0021033241680388534
C2820,CON,SME,0,0.000314681824386912
C2821,TEL,SME,0,7.414793629510996e-06
C2822,TRA,SME,0,0.00014836999575971915
C2823,CHE,SME,1,0.9910233227118013
C2824,TRA,SME,0,0.00012173655945279414
C2825,CON,Corp,0,0.002821756826476492
C2826,LOG,SME,0,0.012350322214523838
C2827,RET,SME,0,0.00031261274847751774
C2828,MFG,SME,0,0.00016544289881980398
C2829,AGR,SME,0,0.0010986005462634628
C2830,MFG,SME,0,0.00047614985093733544
C2831,ENG,SME,0,2.6882126126934964e-05
C2832,RET,SME,0,0.0002228211934273144
C2833,MFG,SME,0,7.432116389162924e-05
C2834,TRA,SME,0,0.00021616359778931684
C2835,CON,SME,0,0.00027660597218000504
C2836,TEL,SME,0,0.00010073179022441818
C2837,IT,Corp,0,0.00020487953329410258
C2838,MFG,SME,0,0.00022231973281976533
C2839,RET,SME,0,0.001988738161371205
C2840,CON,SME,0,0.00017714082190207884
C2841,CON,Corp,0,0.0008451484904620334
C2842,RET,SME,0,3.4844172893100404e-05
C2843,TEL,SME,0,0.0017926078892084142
C2844,IT,SME,0,0.0001730446133527261
C2845,CHE,SME,0,0.002427992112217475
C2846,CON,SME,0,0.02724290695378355
C2847,LOG,Corp,0,0.004417775511291427
C2848,TRA,Corp,0,0.014547724323868343
C2849,CHE,SME,0,0.0009952987422203613
C2850,CON,SME,0,0.011600424760610229
C2851,CHE,SME,0,0.0019813790416900482
C2852,TRA,SME,0,0.0023921871313406706
C2853,TRA,Corp,0,0.0004306136849013812
C2854,TEL,SME,0,0.0002809752769400539
C2855,MFG,SME,0,0.0008360983801318753
C2856,ENG,SME,0,0.0027952733813195628
C2857,TRA,Corp,0,0.003479817603367576
C2858,MFG,SME,0,0.0004852357720056343
C2859,MFG,SME,0,0.0010726610973334672
C2860,MFG,SME,0,2.863666922939354e-05
C2861,LOG,SME,0,0.0005531214078603007
C2862,TRA,Corp,0,0.0004791950000142018
C2863,IT,SME,0,0.0017541329721444377
C2864,CHE,SME,0,7.201376245112736e-05
C2865,AGR,SME,0,0.16343623876599445
C2866,CHE,SME,0,0.0008584148639518238
C2867,ENG,SME,0,0.0006253051196357145
C2868,RET,SME,0,0.03800056370226903
C2869,TRA,SME,0,0.005577265870538588
C2870,CON,SME,0,0.1988020652326807
C2871,TEL,SME,0,1.0296855361327294e-05
C2872,IT,Corp,0,0.005320375540852939
C2873,TEL,SME,0,1.305416519950965e-05
C2874,AGR,SME,0,0.01980127014442793
C2875,LOG,Corp,0,0.3685917476603012
C2876,AGR,SME,1,0.27823280222409424
C2877,ENG,SME,0,8.039698382529209e-05
C2878,TRA,SME,0,0.00034669306263802944
C2879,CHE,SME,0,0.0010139454341789463
C2880,TRA,SME,0,5.606217278834791e-05
C2881,CON,SME,0,0.00032562365401669934
C2882,LOG,Corp,0,0.00027404885044649197
C2883,TRA,SME,0,0.00023598000594273141
C2884,MFG,SME,0,0.002169144491167127
C2885,MFG,SME,0,0.002220394871594265
C2886,IT,SME,0,0.00017134056423048744
C2887,ENG,SME,0,0.003182400779027607
C2888,AGR,SME,0,0.0001922423992640684
C2889,LOG,Corp,0,0.00039835321101108485
C2890,LOG,SME,0,0.014798847404604304
C2891,CON,SME,0,0.0005028833242653925
C2892,RET,SME,0,2.3204022477172843e-05
C2893,RET,SME,0,6.0645310883765704e-05
C2894,CHE,Corp,0,0.005687948053015316
C2895,MFG,SME,0,0.0012611750121640612
C2896,LOG,SME,0,2.49436181547248e-05
C2897,ENG,SME,0,9.043415516481246e-05
C2898,TRA,Corp,0,6.895873484248054e-05
C2899,AGR,Corp,0,0.0001921868767975267
C2900,MFG,SME,0,5.697570123989725e-06
C2901,MFG,Corp,0,4.2488902250754974e-05
C2902,RET,SME,0,0.00034918613314011365
C2903,MFG,SME,0,0.0058206688949068485
C2904,AGR,Corp,0,0.03027403576772657
C2905,ENG,Corp,0,0.001741913915102124
C2906,MFG,SME,0,1.173674458294712e-05
C2907,IT,SME,0,0.0005076452696107176
C2908,TRA,Corp,0,0.0006392552095688709
C2909,CON,SME,0,0.002877068787283917
C2910,CON,Corp,0,0.0005481327082311284
C2911,TRA,SME,0,0.0026952886382132888
C2912,MFG,Corp,0,0.0014960195230222604
C2913,RET,Corp,0,0.00019297868116359854
C2914,IT,SME,0,0.0010222136951722211
C2915,TRA,Corp,0,0.0011616623061415988
C2916,RET,SME,0,0.00013360512555077027
C2917,RET,SME,0,0.00020658763246295673
C2918,LOG,SME,0,0.0005213193976786765
C2919,AGR,SME,0,0.0005885612155385074
C2920,CON,SME,0,0.0006680536122765327
C2921,CON,Corp,0,0.0019256632370131777
C2922,RET,SME,0,0.0002624539532001242
C2923,LOG,SME,0,6.0815702116567936e-06
C2924,TRA,Corp,0,0.00015737657351258522
C2925,CON,SME,0,0.00038702046688129086
C2926,TEL,SME,0,0.0027693711280162327
C2927,LOG,SME,0,0.004765683555471206
C2928,IT,SME,0,0.0010775172321998013
C2929,RET,SME,0,0.008059838324253292
C2930,CON,Corp,0,5.07345853628614e-05
C2931,CHE,SME,0,0.0010610578028380194
C2932,RET,Corp,0,0.002342278859040377
C2933,MFG,SME,0,0.13071463574617745
C2934,ENG,SME,0,0.0001224734373629454
C2935,RET,SME,0,0.0013278991403259189
C2936,MFG,SME,0,0.0003665689269606187
C2937,LOG,SME,0,0.0005951505239502922
C2938,CHE,SME,0,0.009855808760975032
C2939,IT,SME,0,0.06711171712740022
C2940,MFG,SME,0,0.0011379286606436683
C2941,TRA,SME,0,0.00020403226597946947
C2942,CHE,SME,0,0.0008289128667205546
C2943,TRA,SME,0,4.914508745650573e-05
C2944,RET,SME,0,0.0021901468688127275
C2945,RET,SME,0,0.05340480293162636
C2946,MFG,SME,0,0.07863888130353595
C2947,ENG,SME,0,0.0013281551606957559
C2948,ENG,SME,0,0.0038228214307811643
C2949,CON,Corp,0,0.001389735075612938
C2950,TEL,SME,0,0.0007022867927941673
C2951,LOG,SME,0,0.0029378369098835935
C2952,RET,Corp,0,0.00013410628598976875
C2953,RET,SME,0,0.0015154979894289693
C2954,AGR,SME,0,0.0012887684414484926
C2955,TEL,SME,0,0.0038480570716660097
C2956,RET,SME,0,0.0006431696006591009
C2957,RET,Corp,0,7.562456515290132e-05
C2958,LOG,Corp,0,0.0021484262970595572
C2959,TRA,SME,0,0.006007122806220038
C2960,LOG,Corp,0,5.214495777011818e-05
C2961,TRA,SME,0,0.42878712146063186
C2962,CON,SME,0,0.00020360010211729147
C2963,CON,Corp,0,0.04835235000261738
C2964,IT,SME,0,0.04195226366950929
C2965,LOG,SME,0,2.827463206095914e-06
C2966,RET,SME,0,0.01353969788178988
C2967,RET,SME,0,4.3998828856997876e-05
C2968,CHE,SME,0,0.004871283873066623
C2969,IT,SME,0,0.0039794140224472035
C2970,ENG,SME,0,0.00032108356702367796
C2971,CON,SME,0,0.0008020342600961712
C2972,MFG,Corp,0,0.00014642770989550574
C2973,LOG,Corp,0,0.0012089198643459888
C2974,RET,SME,0,0.016802543201316637
C2975,CON,Corp,0,0.009593064807466451
C2976,MFG,SME,0,0.0003837807534248782
C2977,LOG,SME,0,4.7718700717530806e-05
C2978,MFG,SME,0,0.0003979045149276137
C2979,RET,SME,0,0.0007691784766046068
C2980,IT,SME,0,4.488060782890766e-06
C2981,AGR,SME,0,0.0014889130576293851
C2982,TRA,SME,0,1.9096126667689106e-05
C2983,RET,SME,0,0.001345847203016297
C2984,LOG,Corp,0,0.0014070537001895044
C2985,ENG,SME,0,0.0007009812439306949
C2986,IT,Corp,0,0.0032012457806478655
C2987,MFG,Corp,0,4.876430310670728e-05
C2988,ENG,SME,0,3.354486912335588e-05
C2989,RET,SME,0,0.0025164690322156845
C2990,LOG,SME,0,0.0016917393180640335
C2991,MFG,Corp,0,0.0012809485877768388
C2992,LOG,SME,0,0.0002405252029262745
C2993,ENG,SME,0,0.00035704104746550895
C2994,CON,SME,0,0.008090083069472051
C2995,MFG,SME,0,5.2559870336297704e-05
C2996,LOG,Corp,0,0.00019678243739594789
C2997,MFG,SME,0,0.1358492882525197
C2998,CON,Corp,0,0.0014977209047373965
C2999,TRA,SME,1,0.9857272113231922
C3000,LOG,SME,0,0.02855968666057823
C3001,RET,Corp,0,0.0023873441388498197
C3002,LOG,SME,0,0.00012486096882582796
C3003,TRA,Corp,0,0.00013962547734312685
C3004,CHE,SME,0,0.00018636471370676804
C3005,CHE,SME,0,0.00013822950249666878
C3006,LOG,SME,0,6.741051279379617e-05
C3007,TEL,Corp,0,7.895156180469533e-05
C3008,MFG,Corp,0,4.271934139509066e-06
C3009,RET,SME,0,0.0005337412934027184
C3010,MFG,SME,0,7.73153100236536e-05
C3011,ENG,SME,0,1.219118787000458e-05
C3012,TRA,SME,1,0.983548136281298
C3013,CON,SME,0,0.00551453118197059
C3014,CON,SME,1,0.9778125828712085
C3015,CHE,Corp,0,0.00028193603066222785
C3016,CON,SME,0,0.13068627792011533
C3017,RET,Corp,0,0.00012587587095589541
C3018,AGR,SME,0,0.0005341858428473458
C3019,MFG,SME,0,0.0009805005771495086
C3020,LOG,Corp,0,0.0035645796662891666
C3021,TRA,SME,0,0.0015069889396744339
C3022,AGR,Corp,0,3.855586288672858e-05
C3023,RET,Corp,0,1.3198007634315966e-05
C3024,CON,SME,0,2.847556132132034e-06
C3025,MFG,SME,0,0.00011626148058504015
C3026,CON,SME,0,0.000555368742492576
C3027,IT,SME,0,0.00012638555811120224
C3028,CHE,SME,0,5.627016096958879e-05
C3029,RET,SME,0,0.003260275162955105
C3030,CHE,SME,0,0.005113242676474589
C3031,TRA,SME,0,0.01499550864893825
C3032,AGR,SME,0,0.04849470519197049
C3033,RET,SME,0,0.00019989001868550864
C3034,MFG,SME,0,0.00028939731691064345
C3035,TRA,SME,0,3.666028713552063e-05
C3036,TRA,SME,0,0.00300449529435778
C3037,AGR,SME,0,9.163316555378027e-05
C3038,IT,SME,0,0.08816869897976733
C3039,MFG,SME,0,0.0007481399652439849
C3040,ENG,Corp,0,0.11887453355318518
C3041,MFG,SME,0,0.14005458864255832
C3042,IT,SME,0,0.0004741233675602029
C3043,MFG,Corp,0,4.506119656487264e-05
C3044,AGR,Corp,0,0.0002399187354494941
C3045,RET,SME,0,0.0064279255832039904
C3046,RET,SME,0,0.00282763653886738
C3047,AGR,SME,0,0.0012019211333721817
C3048,CON,SME,0,0.02440767575100808
C3049,CON,Corp,0,0.0002699460738055876
C3050,TRA,SME,0,0.006236492895735794
C3051,TRA,Corp,0,0.00018568405384910324
C3052,ENG,SME,0,0.0006882002099627802
C3053,TRA,Corp,0,0.0015750928772767104
C3054,TRA,SME,0,7.11989775386902e-06
C3055,CHE,SME,0,0.00032924025709811885
C3056,IT,SME,0,0.0011157850309076736
C3057,CHE,SME,0,7.0461833519734025e-06
C3058,MFG,SME,0,0.0018416890737937678
C3059,MFG,Corp,0,8.205036586940301e-05
C3060,IT,SME,0,0.012749138172367457
C3061,TRA,SME,0,0.06823727667466174
C3062,MFG,SME,0,2.0644825947270143e-05
C3063,CHE,SME,0,0.16936979608040525
C3064,CHE,Corp,0,0.0009088503924043244
C3065,CHE,SME,0,0.0016947042471708153
C3066,TRA,SME,0,0.7236238159375152
C3067,MFG,SME,0,0.005801531013683569
C3068,IT,SME,0,0.00025369468646924
C3069,TRA,Corp,0,0.0012417048003960688
C3070,RET,SME,0,0.0005466795157643196
C3071,RET,SME,0,0.00035880917072241507
C3072,CHE,Corp,0,0.014241454495998914
C3073,CON,SME,0,0.002907860187278132
C3074,TRA,SME,0,0.0012602405420685558
C3075,CHE,Corp,0,0.0012088584551669126
C3076,LOG,SME,0,0.0031962841749508366
C3077,IT,Corp,0,1.2644588724097212e-05
C3078,MFG,SME,0,0.0003311403679900437
C3079,MFG,Corp,0,0.003702223648676551
C3080,IT,Corp,0,0.0003487060726845346
C3081,RET,SME,0,8.759601076004916e-05
C3082,TEL,SME,0,0.0002279585955271651
C3083,TRA,SME,0,0.0003312689904701025
C3084,CHE,SME,0,0.0004813023890295421
C3085,RET,SME,0,0.0006810133736868336
C3086,RET,SME,0,3.053804370748442e-05
C3087,AGR,SME,0,0.007715244667863832
C3088,MFG,Corp,0,0.0001736801285245557
C3089,CHE,SME,0,0.0026246051044909284
C3090,TRA,SME,0,0.0026459457231725763
C3091,AGR,SME,0,0.0039161017397175155
C3092,IT,SME,0,0.0038595242453687262
C3093,CON,SME,0,0.002551760744251298
C3094,LOG,SME,0,0.00483787567268475
C3095,TRA,Corp,0,0.00652966591324293
C3096,RET,Corp,0,0.0018812629566554962
C3097,IT,SME,0,9.113999721749509e-05
C3098,MFG,SME,0,3.506368810325902e-05
C3099,MFG,SME,0,0.00010895065088793191
C3100,AGR,SME,0,0.005673000402600141
C3101,MFG,SME,0,0.003233273566004727
C3102,RET,SME,0,0.0004105013276321602
C3103,TEL,SME,0,0.00010309531615759567
C3104,AGR,SME,0,0.00011072475693829295
C3105,TRA,SME,0,0.0021019489401179594
C3106,AGR,SME,1,0.9696453516196193
C3107,RET,SME,0,7.134764150530446e-05
C3108,MFG,Corp,0,0.026896594001421033
C3109,CHE,Corp,0,3.666059467538748e-05
C3110,CHE,SME,0,0.0170647958525324
C3111,CHE,SME,0,0.0004158903617152292
C3112,TRA,SME,0,0.0010386386670672297
C3113,RET,SME,0,2.60931996534682e-05
C3114,MFG,SME,0,0.01379964674228877
C3115,TRA,SME,0,0.0014219350758684231
C3116,LOG,SME,0,4.4454736246951485e-05
C3117,RET,SME,0,0.0004396539870221549
C3118,MFG,SME,0,0.00105128305821506
C3119,TRA,Corp,0,5.8595414295694184e-05
C3120,TRA,SME,0,0.00018238441748126005
C3121,TRA,SME,0,0.48561584292587867
C3122,TRA,SME,0,0.003457817127196254
C3123,MFG,SME,0,8.283986886014852e-07
C3124,AGR,SME,0,0.0008216537452358571
C3125,RET,SME,0,0.001908809838141281
C3126,CHE,SME,0,0.004215749141211283
C3127,RET,SME,0,0.00011369965247303789
C3128,MFG,SME,0,0.022152612332985818
C3129,IT,SME,0,3.521349780620889e-05
C3130,LOG,SME,0,0.00025457411859117223
C3131,LOG,SME,0,0.0002648529140139984
C3132,LOG,SME,0,0.004611510481723487
C3133,TEL,SME,0,0.00011581522591996931
C3134,ENG,SME,0,0.009623637315371037
C3135,TRA,SME,0,0.0035916072818931873
C3136,CHE,Corp,0,0.00335390074264803
C3137,RET,Corp,0,0.00042390264674981016
C3138,RET,SME,0,0.000808271272915403
C3139,ENG,Corp,0,0.002564367209266613
C3140,MFG,SME,0,0.0006082605147784797
C3141,CON,Corp,0,0.002641138586943981
C3142,TEL,SME,0,6.503814335363293e-06
C3143,CHE,SME,0,3.110819138974248e-06
C3144,ENG,SME,0,0.0007650721873757078
C3145,TRA,SME,0,0.00316993571719648
C3146,CON,SME,0,0.00283106632792707
C3147,TEL,Corp,0,0.00011042172502916434
C3148,RET,SME,0,0.0010208800686427122
C3149,LOG,SME,0,0.00328683429212571
C3150,AGR,SME,0,0.06190930065200954
C3151,CHE,SME,1,0.9847334464450195
C3152,TRA,SME,0,0.00012895368670196212
C3153,RET,SME,0,0.046058031489022204
C3154,AGR,SME,0,0.25937323586674876
C3155,AGR,SME,0,3.121045716670835e-05
C3156,CHE,SME,0,0.00013674916694366674
C3157,TEL,SME,0,0.0021018944303366686
C3158,MFG,SME,0,0.0005290157530244661
C3159,LOG,Corp,0,6.58980570908868e-05
C3160,TRA,SME,0,0.011402247977180197
C3161,AGR,SME,0,0.004216447599728258
C3162,MFG,SME,0,0.08603125889009595
C3163,CON,SME,0,0.008858626934962931
C3164,ENG,SME,0,0.0005174409285508328
C3165,MFG,SME,0,0.0005636526241518724
C3166,ENG,SME,0,2.8637620535773187e-05
C3167,TEL,SME,0,1.4401481461900455e-05
C3168,MFG,SME,0,0.0005263890271324422
C3169,RET,SME,0,4.2659183323700546e-05
C3170,AGR,SME,0,0.0017001337608944073
C3171,CHE,SME,0,0.0013414176262920598
C3172,TRA,SME,0,0.0007126903380815501
C3173,MFG,SME,0,0.00014751994084249368
C3174,MFG,Corp,0,0.00011643859763146953
C3175,MFG,SME,0,6.473550699811181e-05
C3176,TRA,SME,0,0.0008128027969046372
C3177,RET,SME,0,0.0007997192346553923
C3178,TEL,SME,0,4.781511454585768e-06
C3179,LOG,SME,0,0.0005854205112114821
C3180,RET,SME,0,0.00026808636533750353
C3181,MFG,SME,0,0.0002917328815881319
C3182,TRA,SME,0,1.3699916788404377e-05
C3183,CON,SME,0,7.514326835300873e-05
C3184,TRA,SME,0,0.00014586607769764373
C3185,ENG,SME,0,0.00010505312634540389
C3186,ENG,Corp,0,0.0001431255756063532
C3187,CON,SME,1,0.566838036711244
C3188,CON,Corp,0,0.2429903410476785
C3189,LOG,Corp,0,0.004915200519219208
C3190,LOG,Corp,0,0.00023020911256560944
C3191,CON,Corp,0,0.00011511068615682244
C3192,TEL,SME,0,0.00031226359139462144
C3193,IT,SME,0,0.05085949106410045
C3194,CON,SME,0,0.000645431674210328
C3195,CON,SME,0,0.00022853857945775847
C3196,ENG,Corp,0,0.002157137553808394
C3197,IT,Corp,0,0.0047902669095770305
C3198,LOG,SME,0,0.00033139000437318555
C3199,MFG,SME,0,0.005557065058270991
C3200,CON,SME,0,0.009758953542431057
C3201,ENG,SME,0,3.3100786032656605e-05
C3202,ENG,SME,0,0.0015752020016291857
C3203,TRA,SME,0,1.0980814349453217e-05
C3204,LOG,Corp,0,0.07543788841885951
C3205,RET,SME,0,0.0008259628283428251
C3206,LOG,Corp,0,0.02547518015819323
C3207,LOG,SME,0,0.00011088450068517248
C3208,RET,Corp,0,0.00010121553303874793
C3209,AGR,SME,0,6.589786753546342e-06
C3210,CHE,Corp,0,0.390117061990069
C3211,MFG,SME,0,0.000503841035436855
C3212,RET,SME,0,0.00020739140535504195
C3213,MFG,SME,0,0.0012786899458298105
C3214,RET,Corp,0,0.12093456571735277
C3215,TRA,SME,0,0.3473373383346161
C3216,MFG,SME,0,0.0006160612094230421
C3217,MFG,SME,0,4.431165298462801e-05
C3218,MFG,SME,0,0.003486291853862313
C3219,RET,Corp,0,0.0005616452245326846
C3220,RET,SME,0,0.0007731275761977942
C3221,ENG,SME,0,0.002354701603408963
C3222,MFG,Corp,0,0.046736074009281835
C3223,MFG,SME,0,0.0016999781079099121
C3224,MFG,Corp,0,0.000370587645217482
C3225,MFG,SME,0,5.7610003120837036e-05
C3226,TEL,SME,0,7.37300128885997e-05
C3227,TRA,SME,0,9.214869918650877e-05
C3228,CON,SME,0,4.483855161447406e-06
C3229,MFG,SME,0,0.0005879611766276083
C3230,TRA,SME,0,0.0016595181011718795
C3231,ENG,SME,0,0.0007996926793799479
C3232,CHE,SME,0,9.982308929945478e-05
C3233,TRA,Corp,0,0.0018763882327508744
C3234,MFG,SME,0,0.0008417147392010301
C3235,CON,SME,0,0.002258524819735626
C3236,TRA,Corp,0,0.0003053947470328808
C3237,TRA,SME,0,0.0007071888951889525
C3238,IT,SME,0,4.008030043474582e-05
C3239,CHE,Corp,0,0.0005465799186301977
C3240,ENG,Corp,0,0.00015959031140230347
C3241,AGR,SME,0,0.07749805532513375
C3242,AGR,SME,0,3.5207957562047155e-05
C3243,ENG,SME,0,0.001872457346218257
C3244,RET,SME,0,0.0455483453242501
C3245,RET,SME,0,0.0010112006256827774
C3246,MFG,SME,0,2.890887798375765e-05
C3247,ENG,SME,0,2.3692967209834264e-05
C3248,AGR,SME,0,0.0007886826563430885
C3249,LOG,SME,0,0.014706759204402467
C3250,CHE,SME,0,0.007689946134584522
C3251,ENG,SME,0,0.44200999309046524
C3252,MFG,SME,0,0.13212445281125507
C3253,CHE,SME,0,0.00037528340603807525
C3254,MFG,SME,0,0.00037583544077993033
C3255,CON,SME,0,0.002745410388755769
C3256,MFG,SME,0,0.0015696329177485873
C3257,RET,SME,0,0.00023947990244320162
C3258,TRA,SME,0,3.711887008021801e-06
