customer_id,sector_code,size_bucket,prob_calibrated,tier,event_h12m,is_test
C2165,AGR,SME,0.0034717150017901897,GREEN,0,False
C2166,IT,SME,0.0003401360544217687,GREEN,0,True
C2167,CHE,Corp,0.0,GREEN,0,False
C2168,MFG,SME,0.0,GREEN,0,False
C2169,RET,SME,0.0034717150017901897,GREEN,0,False
C2170,CON,SME,0.0050170068027210885,GREEN,0,False
C2171,RET,SME,0.0,GREEN,0,True
C2172,MFG,Corp,0.004066953097028285,GREEN,0,False
C2173,MFG,SME,0.0,GREEN,0,False
C2174,LOG,Corp,0.0,GREEN,0,False
C2175,TRA,SME,0.0,GREEN,0,False
C2176,LOG,SME,0.0,GREEN,0,False
C2177,TRA,SME,0.0,GREEN,0,False
C2178,CHE,SME,0.003833333333333333,GREEN,0,False
C2179,RET,SME,0.004921768707482993,GREEN,0,False
C2180,ENG,SME,0.17647017078745927,RED,0,False
C2181,CON,SME,0.0009353741496598639,GREEN,0,False
C2182,TRA,Corp,0.0009353741496598639,GREEN,0,True
C2183,MFG,SME,0.0,GREEN,0,True
C2184,CON,SME,0.0,GREEN,0,False
C2185,CHE,SME,0.0,GREEN,0,True
C2186,TEL,SME,0.0,GREEN,0,False
C2187,LOG,SME,0.001435374149659864,GREEN,0,True
C2188,RET,SME,0.0029717150017901897,GREEN,0,False
C2189,LOG,SME,0.0,GREEN,0,True
C2190,RET,SME,0.0,GREEN,0,False
C2191,TRA,SME,0.09859543557217976,AMBER,0,False
C2192,TEL,SME,0.0005952380952380952,GREEN,0,False
C2193,RET,Corp,0.001435374149659864,GREEN,0,False
C2194,CHE,SME,0.0,GREEN,0,False
C2195,MFG,SME,0.010946101517530088,GREEN,0,False
C2196,AGR,SME,0.004081632653061224,GREEN,0,False
C2197,AGR,Corp,0.0,GREEN,0,False
C2198,LOG,SME,0.0,GREEN,0,False
C2199,ENG,SME,0.160679509835508,RED,0,False
C2200,CON,SME,0.0003401360544217687,GREEN,0,False
C2201,IT,SME,0.004678362573099415,GREEN,0,False
C2202,MFG,SME,0.0005,GREEN,0,True
C2203,AGR,SME,0.0,GREEN,0,False
C2204,MFG,SME,0.028688130104980447,GREEN,0,False
C2205,RET,SME,0.01606982825027938,GREEN,0,False
C2206,TEL,SME,0.11262904901755792,AMBER,0,False
C2207,TRA,Corp,0.001435374149659864,GREEN,0,False
C2208,LOG,SME,0.0008401360544217686,GREEN,0,True
C2209,TRA,SME,0.0005,GREEN,0,False
C2210,TEL,SME,0.006864468864468865,GREEN,0,False
C2211,RET,SME,0.0032,GREEN,0,False
C2212,LOG,SME,0.0,GREEN,0,False
C2213,MFG,Corp,0.0,GREEN,0,False
C2214,IT,Corp,0.0,GREEN,0,False
C2215,RET,SME,0.0,GREEN,0,False
C2216,CON,SME,0.0005,GREEN,0,False
C2217,LOG,SME,0.0005,GREEN,0,False
C2218,TRA,SME,0.023259035390171448,GREEN,0,False
C2219,LOG,SME,0.026243136308680602,GREEN,0,False
C2220,MFG,SME,0.0,GREEN,0,False
C2221,RET,SME,0.04394141284420745,AMBER,0,False
C2222,ENG,SME,0.004066953097028285,GREEN,0,False
C2223,MFG,SME,0.0,GREEN,0,False
C2224,TRA,SME,0.1534539324752917,AMBER,0,False
C2225,MFG,SME,0.0003401360544217687,GREEN,0,False
C2226,AGR,SME,0.03699386845039019,AMBER,0,True
C2227,CON,SME,0.0,GREEN,0,False
C2228,CHE,SME,0.1774358329277804,RED,0,False
C2229,TRA,SME,0.0,GREEN,0,False
C2230,TRA,SME,0.005518498627521184,GREEN,0,False
C2231,RET,SME,0.0,GREEN,0,False
C2232,MFG,Corp,0.0,GREEN,0,False
C2233,TEL,SME,0.0005,GREEN,0,False
C2234,LOG,SME,0.0035401360544217685,GREEN,0,False
C2235,RET,SME,0.0003401360544217687,GREEN,0,False
C2236,CHE,Corp,0.0,GREEN,0,True
C2237,TEL,SME,0.0,GREEN,0,False
C2238,TRA,Corp,0.0937339916203215,AMBER,0,True
C2239,MFG,SME,0.00814858575008951,GREEN,0,True
C2240,TRA,Corp,0.0,GREEN,0,False
C2241,LOG,SME,0.1136720422434708,AMBER,0,False
C2242,MFG,SME,0.0005,GREEN,0,False
C2243,CHE,Corp,0.0,GREEN,0,False
C2244,IT,Corp,0.0,GREEN,0,True
C2245,LOG,SME,0.0032,GREEN,0,False
C2246,ENG,SME,0.1347240232418353,AMBER,0,True
C2247,MFG,SME,0.0,GREEN,0,False
C2248,LOG,SME,0.004066953097028285,GREEN,0,False
C2249,CHE,SME,0.0005952380952380952,GREEN,0,True
C2250,MFG,Corp,0.0,GREEN,0,True
C2251,MFG,SME,0.1743637203618238,RED,0,True
C2252,TEL,SME,0.0005,GREEN,0,False
C2253,RET,SME,0.0005,GREEN,0,False
C2254,LOG,SME,0.0003401360544217687,GREEN,0,False
C2255,LOG,SME,0.0,GREEN,0,False
C2256,CHE,SME,0.0005,GREEN,0,False
C2257,ENG,SME,0.001435374149659864,GREEN,0,False
C2258,AGR,SME,0.005613736722759279,GREEN,0,False
C2259,CON,SME,0.001435374149659864,GREEN,0,False
C2260,AGR,Corp,0.0,GREEN,0,False
C2261,RET,Corp,0.0,GREEN,0,False
C2262,CHE,SME,0.0005,GREEN,0,False
C2263,TEL,SME,0.0,GREEN,0,False
C2264,AGR,SME,0.15744064343874686,AMBER,0,False
C2265,CHE,SME,0.0008401360544217686,GREEN,0,True
C2266,CHE,SME,0.01428092667566352,GREEN,0,False
C2267,CHE,SME,0.008909964304701146,GREEN,0,False
C2268,RET,SME,0.0,GREEN,0,False
C2269,TRA,SME,0.0,GREEN,0,False
C2270,ENG,SME,0.0,GREEN,0,False
C2271,MFG,Corp,0.0,GREEN,0,False
C2272,CON,SME,0.0,GREEN,0,False
C2273,ENG,Corp,0.0,GREEN,0,False
C2274,CHE,SME,0.160679509835508,RED,0,False
C2275,IT,SME,0.06911852853029324,AMBER,0,False
C2276,CHE,SME,0.005178362573099415,GREEN,0,False
C2277,RET,SME,0.006113736722759279,GREEN,0,False
C2278,ENG,SME,0.0,GREEN,0,False
C2279,CHE,SME,0.0872023695738506,AMBER,0,False
C2280,MFG,SME,0.0008401360544217686,GREEN,0,False
C2281,TRA,SME,0.0005952380952380952,GREEN,0,False
C2282,CON,Corp,0.001435374149659864,GREEN,0,False
C2283,AGR,SME,0.0032268170426065163,GREEN,0,False
C2284,MFG,SME,0.01131485225669215,GREEN,0,False
C2285,MFG,SME,0.0008401360544217686,GREEN,0,False
C2286,TRA,SME,0.061940017746228926,AMBER,0,False
C2287,IT,SME,0.007781632653061224,GREEN,0,False
C2288,CON,SME,0.0076217687074829924,GREEN,0,False
C2289,ENG,SME,0.0,GREEN,0,True
C2290,TRA,SME,0.00626923076923077,GREEN,0,False
C2291,CHE,SME,0.0,GREEN,0,False
C2292,TRA,SME,0.0201978021978022,GREEN,0,False
C2293,TRA,Corp,0.0,GREEN,0,False
C2294,ENG,SME,0.03153889769015627,GREEN,0,False
C2295,MFG,SME,0.0,GREEN,0,False
C2296,MFG,Corp,0.0010952380952380953,GREEN,0,False
C2297,TRA,SME,0.0003401360544217687,GREEN,0,False
C2298,MFG,SME,0.0,GREEN,0,False
C2299,MFG,SME,0.0,GREEN,0,False
C2300,CON,SME,0.0057692307692307696,GREEN,0,False
C2301,LOG,Corp,0.002631578947368421,GREEN,0,True
C2302,CHE,SME,0.160679509835508,RED,0,False
C2303,ENG,SME,0.0003401360544217687,GREEN,0,False
C2304,TRA,SME,0.0005952380952380952,GREEN,0,False
C2305,TEL,Corp,0.0009353741496598639,GREEN,0,False
C2306,CON,SME,0.0009353741496598639,GREEN,0,False
C2307,MFG,SME,0.00517687074829932,GREEN,0,False
C2308,CHE,Corp,0.0,GREEN,0,False
C2309,MFG,SME,0.0005952380952380952,GREEN,0,False
C2310,CON,SME,0.005517006802721088,GREEN,0,False
C2311,ENG,SME,0.08347396030196307,AMBER,0,True
C2312,LOG,SME,0.0003401360544217687,GREEN,0,False
C2313,ENG,SME,0.0003401360544217687,GREEN,0,False
C2314,RET,SME,0.0,GREEN,0,False
C2315,IT,SME,0.0,GREEN,0,False
C2316,MFG,SME,0.0008401360544217686,GREEN,0,False
C2317,TRA,SME,0.004066953097028285,GREEN,0,False
C2318,CON,SME,0.0,GREEN,0,False
C2319,AGR,SME,0.1008928457643268,AMBER,0,False
C2320,AGR,Corp,0.001435374149659864,GREEN,0,False
C2321,TEL,SME,0.0,GREEN,0,False
C2322,RET,Corp,0.07105277255997924,AMBER,0,False
C2323,CHE,SME,0.0,GREEN,0,False
C2324,CON,SME,0.0003401360544217687,GREEN,0,True
C2325,LOG,SME,0.0005952380952380952,GREEN,0,False
C2326,IT,SME,0.047160285920993986,AMBER,0,False
C2327,LOG,SME,0.0,GREEN,0,False
C2328,MFG,SME,0.0005,GREEN,0,False
C2329,CHE,Corp,0.006113736722759279,GREEN,0,False
C2330,MFG,SME,0.012900232773352237,GREEN,0,False
C2331,TRA,SME,0.0005,GREEN,0,False
C2332,MFG,Corp,0.06785526954248758,AMBER,0,False
C2333,CHE,Corp,0.08630800627943484,AMBER,0,False
C2334,RET,Corp,0.0009353741496598639,GREEN,0,False
C2335,MFG,SME,0.0003401360544217687,GREEN,0,True
C2336,CON,SME,0.001435374149659864,GREEN,0,False
C2337,AGR,SME,0.0,GREEN,0,False
C2338,CON,SME,0.006331578947368422,GREEN,0,False
C2339,MFG,SME,0.004921768707482993,GREEN,0,False
C2340,AGR,SME,0.12582777222777225,AMBER,0,False
C2341,RET,SME,0.016743946971501153,GREEN,0,False
C2342,MFG,SME,0.0029717150017901897,GREEN,0,False
C2343,MFG,SME,0.001435374149659864,GREEN,0,False
C2344,CON,SME,0.0036999999999999997,GREEN,0,False
C2345,IT,SME,0.01772922599539141,GREEN,0,False
C2346,RET,Corp,0.01154283143756828,GREEN,0,False
C2347,RET,SME,0.0,GREEN,0,False
C2348,CON,SME,0.0,GREEN,0,False
C2349,CHE,SME,0.0003401360544217687,GREEN,0,False
C2350,MFG,SME,0.0066717150017901895,GREEN,0,False
C2351,CHE,SME,0.00814858575008951,GREEN,0,False
C2352,TEL,Corp,0.0,GREEN,0,False
C2353,CHE,SME,0.0,GREEN,0,False
C2354,LOG,SME,0.0,GREEN,0,False
C2355,RET,SME,0.12050019747694166,AMBER,0,False
C2356,MFG,SME,0.005517006802721088,GREEN,0,False
C2357,TEL,Corp,0.004066953097028285,GREEN,0,False
C2358,MFG,SME,0.001435374149659864,GREEN,0,False
C2359,ENG,SME,0.006305048335123522,GREEN,0,False
C2360,MFG,SME,0.0035401360544217685,GREEN,0,False
C2361,MFG,SME,0.001435374149659864,GREEN,0,False
C2362,AGR,SME,0.0,GREEN,0,False
C2363,TRA,SME,0.0,GREEN,0,False
C2364,ENG,SME,0.010946101517530088,GREEN,0,False
C2365,CHE,SME,0.0,GREEN,0,False
C2366,MFG,SME,0.011734143049932524,GREEN,0,False
C2367,MFG,Corp,0.10484959381204347,AMBER,0,False
C2368,ENG,SME,0.0,GREEN,0,True
C2369,CON,SME,0.001435374149659864,GREEN,0,False
C2370,RET,Corp,0.0,GREEN,0,False
C2371,CHE,SME,0.0005952380952380952,GREEN,0,False
C2372,LOG,SME,0.0005,GREEN,0,False
C2373,RET,SME,0.0003401360544217687,GREEN,0,True
C2374,AGR,SME,0.0,GREEN,0,False
C2375,RET,Corp,0.013956873977661238,GREEN,0,False
C2376,TRA,SME,0.1825875924349249,RED,0,False
C2377,CON,SME,0.0,GREEN,0,False
C2378,LOG,SME,0.0005,GREEN,0,False
C2379,AGR,SME,0.18544473529206773,RED,0,False
C2380,LOG,Corp,0.0,GREEN,0,False
C2381,LOG,SME,0.14536576179864782,AMBER,0,False
C2382,LOG,SME,0.27324929971988793,RED,1,False
C2383,TEL,SME,0.0,GREEN,0,True
C2384,AGR,SME,0.0008401360544217686,GREEN,0,False
C2385,CON,SME,0.028688130104980447,GREEN,0,False
C2386,CHE,SME,0.0,GREEN,0,False
C2387,CON,SME,0.0,GREEN,0,False
C2388,CHE,SME,0.20921421200058968,RED,1,False
C2389,RET,Corp,0.001435374149659864,GREEN,0,False
C2390,RET,SME,0.046751018174014315,AMBER,0,False
C2391,CON,SME,0.0,GREEN,0,True
C2392,MFG,Corp,0.0,GREEN,0,False
C2393,AGR,SME,0.00626923076923077,GREEN,0,False
C2394,MFG,Corp,0.04544481998610414,AMBER,0,False
C2395,TEL,Corp,0.0,GREEN,0,False
C2396,CON,SME,0.0008401360544217686,GREEN,0,False
C2397,MFG,SME,0.0,GREEN,0,True
C2398,MFG,SME,0.0008401360544217686,GREEN,0,False
C2399,CHE,SME,0.0003401360544217687,GREEN,0,False
C2400,CHE,SME,0.0,GREEN,0,False
C2401,CON,SME,0.005178362573099415,GREEN,0,True
C2402,MFG,SME,0.002631578947368421,GREEN,0,False
C2403,AGR,SME,0.14864943464753805,AMBER,0,False
C2404,CON,SME,0.04463306445385172,AMBER,0,True
C2405,RET,Corp,0.004421768707482993,GREEN,0,False
C2406,CHE,SME,0.0003401360544217687,GREEN,0,False
C2407,CON,SME,0.0,GREEN,0,True
C2408,TRA,SME,0.160679509835508,RED,0,False
C2409,IT,Corp,0.0,GREEN,0,False
C2410,AGR,Corp,0.0,GREEN,0,False
C2411,RET,SME,0.0,GREEN,0,False
C2412,MFG,Corp,0.160679509835508,RED,0,False
C2413,ENG,SME,0.0,GREEN,0,True
C2414,MFG,Corp,0.12465912420552785,AMBER,0,False
C2415,ENG,SME,0.0005,GREEN,0,False
C2416,IT,SME,0.0,GREEN,0,True
C2417,CON,SME,0.0008401360544217686,GREEN,0,False
C2418,MFG,SME,0.15669279887205284,AMBER,0,False
C2419,MFG,SME,0.012800131280582407,GREEN,0,True
C2420,CON,SME,0.0,GREEN,0,False
C2421,MFG,Corp,0.01868327330932373,GREEN,0,False
C2422,MFG,SME,0.0003401360544217687,GREEN,0,False
C2423,RET,SME,0.0,GREEN,0,False
C2424,AGR,SME,0.0005,GREEN,0,False
C2425,TRA,SME,0.0,GREEN,0,False
C2426,TEL,Corp,0.0003401360544217687,GREEN,0,False
C2427,MFG,SME,0.004066953097028285,GREEN,0,False
C2428,IT,SME,0.0,GREEN,0,False
C2429,CON,SME,0.004921768707482993,GREEN,0,False
C2430,TEL,SME,0.004678362573099415,GREEN,0,True
C2431,CHE,Corp,0.0,GREEN,0,True
C2432,LOG,SME,0.0004615417020727923,GREEN,0,False
C2433,IT,Corp,0.0009353741496598639,GREEN,0,True
C2434,TRA,SME,0.025227611592582237,GREEN,0,False
C2435,IT,SME,0.00467687074829932,GREEN,0,False
C2436,CON,Corp,0.0025775356701438603,GREEN,0,False
C2437,CON,SME,0.0003401360544217687,GREEN,0,False
C2438,CON,SME,0.004421768707482993,GREEN,0,True
C2439,ENG,SME,0.0035669530970282846,GREEN,0,False
C2440,MFG,SME,0.0,GREEN,0,False
C2441,ENG,Corp,0.0,GREEN,0,True
C2442,ENG,SME,0.0,GREEN,0,False
C2443,RET,Corp,0.0,GREEN,0,False
C2444,LOG,SME,0.0,GREEN,0,True
C2445,AGR,SME,0.12246211827388298,AMBER,0,False
C2446,CON,SME,0.0,GREEN,0,False
C2447,TRA,SME,0.0,GREEN,0,False
C2448,TRA,Corp,0.0034717150017901897,GREEN,0,False
C2449,MFG,SME,0.1454420829349232,AMBER,0,False
C2450,CON,SME,0.0,GREEN,0,False
C2451,TRA,Corp,0.0,GREEN,0,True
C2452,IT,SME,0.0003401360544217687,GREEN,0,False
C2453,ENG,SME,0.0009353741496598639,GREEN,0,False
C2454,CON,Corp,0.0003401360544217687,GREEN,0,False
C2455,CHE,SME,0.0,GREEN,0,False
C2456,MFG,SME,0.006113736722759279,GREEN,0,True
C2457,AGR,SME,0.0,GREEN,0,False
C2458,CHE,SME,0.01502922599539141,GREEN,0,False
C2459,ENG,SME,0.00626923076923077,GREEN,0,True
C2460,AGR,SME,0.0,GREEN,0,False
C2461,IT,SME,0.0,GREEN,0,False
C2462,TEL,SME,0.006171715001790189,GREEN,0,False
C2463,CHE,Corp,0.009469230769230768,GREEN,0,False
C2464,CHE,SME,0.0,GREEN,0,False
C2465,CHE,SME,0.0,GREEN,0,False
C2466,TRA,SME,0.01393061911137923,GREEN,0,False
C2467,CON,SME,0.2314449200535428,RED,0,True
C2468,MFG,SME,0.15017025962640146,AMBER,0,False
C2469,AGR,SME,0.001435374149659864,GREEN,0,True
C2470,ENG,SME,0.016561635882423143,GREEN,0,False
C2471,TRA,SME,0.0,GREEN,0,False
C2472,IT,SME,0.0,GREEN,0,False
C2473,TEL,SME,0.0,GREEN,0,True
C2474,RET,SME,0.18142254389123555,RED,0,False
C2475,ENG,SME,0.0010952380952380953,GREEN,0,True
C2476,LOG,SME,0.004066953097028285,GREEN,0,True
C2477,MFG,SME,0.0,GREEN,0,False
C2478,LOG,SME,0.160679509835508,RED,0,True
C2479,MFG,SME,0.0005952380952380952,GREEN,0,False
C2480,LOG,SME,0.0003401360544217687,GREEN,0,False
C2481,TRA,Corp,0.18142254389123555,RED,0,True
C2482,LOG,Corp,0.001435374149659864,GREEN,0,False
C2483,IT,SME,0.019177402737110223,GREEN,0,False
C2484,MFG,SME,0.0034717150017901897,GREEN,0,False
C2485,AGR,SME,0.0,GREEN,0,False
C2486,IT,SME,0.0009353741496598639,GREEN,0,False
C2487,ENG,SME,0.0032,GREEN,0,False
C2488,LOG,SME,0.013050863422291994,GREEN,0,False
C2489,CHE,SME,0.0,GREEN,0,False
C2490,CON,SME,0.0008401360544217686,GREEN,0,False
C2491,TRA,Corp,0.0,GREEN,0,True
C2492,TRA,SME,0.0003401360544217687,GREEN,0,False
C2493,RET,SME,0.0008401360544217686,GREEN,0,False
C2494,CON,SME,0.0003401360544217687,GREEN,0,False
C2495,ENG,SME,0.001435374149659864,GREEN,0,False
C2496,ENG,Corp,0.0,GREEN,0,False
C2497,CHE,SME,0.03771376662553133,AMBER,0,False
C2498,LOG,SME,0.0,GREEN,0,False
C2499,IT,SME,0.03861797350519155,AMBER,0,False
C2500,AGR,Corp,0.0066717150017901895,GREEN,0,False
C2501,LOG,Corp,0.010195369375820504,GREEN,0,False
C2502,RET,SME,0.11337190616041506,AMBER,0,True
C2503,CHE,SME,0.017862559328724742,GREEN,0,False
C2504,IT,SME,0.0003401360544217687,GREEN,0,False
C2505,TRA,SME,0.0,GREEN,0,False
C2506,MFG,Corp,0.0008401360544217686,GREEN,0,False
C2507,LOG,SME,0.1825875924349249,RED,0,False
C2508,AGR,Corp,0.15340912602316262,AMBER,0,False
C2509,LOG,SME,0.0,GREEN,0,False
C2510,TEL,Corp,0.005518498627521184,GREEN,0,False
C2511,MFG,SME,0.001435374149659864,GREEN,0,False
C2512,TEL,Corp,0.0005952380952380952,GREEN,0,False
C2513,AGR,SME,0.0,GREEN,0,False
C2514,ENG,SME,0.1743637203618238,RED,0,True
C2515,CHE,SME,0.0,GREEN,0,False
C2516,TEL,SME,0.0,GREEN,0,False
C2517,MFG,SME,0.15669279887205284,AMBER,0,True
C2518,AGR,Corp,0.0003401360544217687,GREEN,0,False
C2519,RET,SME,0.13599699633026227,AMBER,0,False
C2520,RET,SME,0.0,GREEN,0,True
C2521,RET,SME,0.0,GREEN,0,False
C2522,MFG,Corp,0.0,GREEN,0,True
C2523,TRA,SME,0.004066953097028285,GREEN,0,True
C2524,CON,SME,0.0008401360544217686,GREEN,0,False
C2525,LOG,SME,0.0,GREEN,0,False
C2526,TRA,SME,0.0,GREEN,0,False
C2527,TRA,SME,0.0,GREEN,0,True
C2528,IT,SME,0.0008401360544217686,GREEN,0,False
C2529,MFG,SME,0.0,GREEN,0,False
C2530,IT,SME,0.003976499690785404,GREEN,0,True
C2531,RET,SME,0.0003401360544217687,GREEN,0,False
C2532,LOG,SME,0.017445701357466065,GREEN,0,False
C2533,TRA,SME,0.0,GREEN,0,False
C2534,MFG,SME,0.1743637203618238,RED,0,False
C2535,RET,SME,0.0,GREEN,0,False
C2536,LOG,SME,0.01618244236966041,GREEN,0,False
C2537,RET,SME,0.048341229386651155,AMBER,0,True
C2538,MFG,SME,0.14184455837919732,AMBER,0,False
C2539,RET,SME,0.11367090948267419,AMBER,0,True
C2540,RET,SME,0.0034717150017901897,GREEN,0,False
C2541,CHE,SME,0.001435374149659864,GREEN,0,False
C2542,RET,SME,0.015518498627521185,GREEN,0,False
C2543,LOG,Corp,0.0008401360544217686,GREEN,0,False
C2544,CHE,SME,0.0005,GREEN,0,False
C2545,MFG,SME,0.0,GREEN,0,False
C2546,ENG,SME,0.024606497451919222,GREEN,0,False
C2547,MFG,SME,0.001435374149659864,GREEN,0,False
C2548,AGR,SME,0.0,GREEN,0,False
C2549,AGR,SME,0.05584175417739912,AMBER,0,True
C2550,MFG,Corp,0.0,GREEN,0,True
C2551,CON,SME,0.0,GREEN,0,False
C2552,MFG,SME,0.024606497451919222,GREEN,0,True
C2553,LOG,SME,0.0008401360544217686,GREEN,0,False
C2554,IT,SME,0.14037700939836864,AMBER,0,False
C2555,MFG,SME,0.0003401360544217687,GREEN,0,False
C2556,IT,SME,0.0035401360544217685,GREEN,0,False
C2557,ENG,SME,0.0072033167333919205,GREEN,0,False
C2558,TRA,SME,0.004040136054421768,GREEN,0,False
C2559,MFG,Corp,0.23823529411764705,RED,1,False
C2560,ENG,SME,0.004421768707482993,GREEN,0,True
C2561,LOG,SME,0.0,GREEN,0,False
C2562,RET,SME,0.0,GREEN,0,False
C2563,MFG,SME,0.1441989446165049,AMBER,0,False
C2564,MFG,Corp,0.0005952380952380952,GREEN,0,False
C2565,AGR,SME,0.0,GREEN,0,False
C2566,TRA,SME,0.0,GREEN,0,False
C2567,TRA,SME,0.0,GREEN,0,False
C2568,TRA,SME,0.0005952380952380952,GREEN,0,False
C2569,LOG,SME,0.0003401360544217687,GREEN,0,False
C2570,TEL,SME,0.0066717150017901895,GREEN,0,False
C2571,AGR,Corp,0.0003401360544217687,GREEN,0,False
C2572,TEL,Corp,0.0005952380952380952,GREEN,0,False
C2573,CON,SME,0.0,GREEN,0,False
C2574,AGR,SME,0.0003401360544217687,GREEN,0,False
C2575,TRA,SME,0.006805048335123523,GREEN,0,False
C2576,CHE,SME,0.27324929971988793,RED,1,False
C2577,IT,SME,0.0005,GREEN,0,False
C2578,CHE,SME,0.0,GREEN,0,False
C2579,CON,SME,0.0005,GREEN,0,False
C2580,CHE,SME,0.0010952380952380953,GREEN,0,False
C2581,MFG,Corp,0.0896255997328064,AMBER,0,False
C2582,TEL,Corp,0.0003401360544217687,GREEN,0,False
C2583,ENG,SME,0.0,GREEN,0,False
C2584,AGR,Corp,0.0005,GREEN,0,False
C2585,CHE,SME,0.0009353741496598639,GREEN,0,False
C2586,CHE,SME,0.0,GREEN,0,False
C2587,MFG,SME,0.0005952380952380952,GREEN,0,False
C2588,RET,SME,0.2692271083190557,RED,1,False
C2589,TRA,Corp,0.0,GREEN,0,True
C2590,RET,SME,0.004421768707482993,GREEN,0,True
C2591,LOG,Corp,0.0,GREEN,0,False
C2592,LOG,SME,0.05647603403848367,AMBER,0,True
C2593,ENG,SME,0.016820560391988964,GREEN,0,False
C2594,ENG,SME,0.0008401360544217686,GREEN,0,False
C2595,MFG,SME,0.008718498627521182,GREEN,0,False
C2596,RET,SME,0.004040136054421768,GREEN,0,True
C2597,TRA,SME,0.0,GREEN,0,False
C2598,ENG,SME,0.15241207201017543,AMBER,0,False
C2599,TRA,SME,0.0003401360544217687,GREEN,0,False
C2600,MFG,SME,0.008121768707482994,GREEN,0,False
C2601,CHE,SME,0.008378362573099415,GREEN,0,False
C2602,MFG,SME,0.0010952380952380953,GREEN,0,True
C2603,RET,SME,0.0005,GREEN,0,False
C2604,CON,SME,0.20782254389123556,RED,0,False
C2605,MFG,Corp,0.0003401360544217687,GREEN,0,False
C2606,ENG,SME,0.0005952380952380952,GREEN,0,False
C2607,MFG,SME,0.0003401360544217687,GREEN,0,False
C2608,TRA,Corp,0.16829156741628623,RED,0,True
C2609,RET,Corp,0.0,GREEN,0,True
C2610,MFG,Corp,0.0,GREEN,0,False
C2611,LOG,SME,0.0008401360544217686,GREEN,0,True
C2612,MFG,SME,0.0005952380952380952,GREEN,0,False
C2613,TRA,SME,0.0005952380952380952,GREEN,0,False
C2614,RET,SME,0.0,GREEN,0,False
C2615,CON,Corp,0.0003401360544217687,GREEN,0,True
C2616,MFG,SME,0.09071476297754835,AMBER,0,False
C2617,CON,SME,0.0003401360544217687,GREEN,0,False
C2618,TRA,SME,0.053245512251723436,AMBER,0,False
C2619,LOG,SME,0.0,GREEN,0,True
C2620,CON,SME,0.0008401360544217686,GREEN,0,False
C2621,LOG,SME,0.006805048335123523,GREEN,0,False
C2622,TEL,Corp,0.0,GREEN,0,False
C2623,AGR,Corp,0.0,GREEN,0,False
C2624,TEL,SME,0.006864468864468865,GREEN,0,True
C2625,CON,SME,0.15744064343874686,AMBER,1,True
C2626,IT,SME,0.0,GREEN,0,False
C2627,MFG,SME,0.0,GREEN,0,False
C2628,RET,Corp,0.001435374149659864,GREEN,0,False
C2629,ENG,SME,0.0005,GREEN,0,False
C2630,CON,SME,0.0009353741496598639,GREEN,0,False
C2631,CHE,SME,0.0,GREEN,0,False
C2632,RET,SME,0.002631578947368421,GREEN,0,False
C2633,MFG,SME,0.0,GREEN,0,False
C2634,MFG,SME,0.0,GREEN,0,False
C2635,RET,SME,0.0003401360544217687,GREEN,0,False
C2636,RET,SME,0.0,GREEN,0,False
C2637,IT,SME,0.0,GREEN,0,False
C2638,RET,Corp,0.005178362573099415,GREEN,0,False
C2639,IT,SME,0.008938375350140056,GREEN,0,False
C2640,RET,SME,0.0,GREEN,0,False
C2641,TRA,SME,0.0,GREEN,0,False
C2642,MFG,SME,0.19721320484318683,RED,1,True
C2643,LOG,SME,0.1743637203618238,RED,0,True
C2644,CHE,Corp,0.0009353741496598639,GREEN,0,False
C2645,MFG,SME,0.01597591091231013,GREEN,0,False
C2646,CON,SME,0.00814858575008951,GREEN,0,True
C2647,IT,SME,0.01131485225669215,GREEN,0,False
C2648,ENG,SME,0.1743637203618238,RED,0,False
C2649,AGR,SME,0.0,GREEN,0,False
C2650,AGR,Corp,0.01728395697869382,GREEN,0,False
C2651,TRA,SME,0.014525857206617327,GREEN,1,True
C2652,CON,SME,0.0005952380952380952,GREEN,0,False
C2653,CON,SME,0.014023044624548384,GREEN,0,True
C2654,MFG,SME,0.0,GREEN,0,False
C2655,RET,SME,0.0,GREEN,0,True
C2656,AGR,SME,0.0,GREEN,0,False
C2657,LOG,SME,0.0035669530970282846,GREEN,0,False
C2658,LOG,SME,0.0005952380952380952,GREEN,0,True
C2659,TRA,SME,0.0,GREEN,0,False
C2660,CHE,SME,0.01154283143756828,GREEN,0,False
C2661,AGR,SME,0.008121768707482994,GREEN,0,False
C2662,TEL,SME,0.0003401360544217687,GREEN,0,False
C2663,TRA,SME,0.010000832500832502,GREEN,0,False
C2664,RET,SME,0.004066953097028285,GREEN,0,False
C2665,CHE,SME,0.160679509835508,RED,0,False
C2666,TRA,SME,0.0,GREEN,0,True
C2667,MFG,Corp,0.0005,GREEN,0,False
C2668,CHE,SME,0.0,GREEN,0,False
C2669,RET,SME,0.0,GREEN,0,False
C2670,CON,SME,0.038046951747899765,AMBER,0,False
C2671,CHE,SME,0.08862712712992174,AMBER,0,False
C2672,CON,SME,0.0,GREEN,0,False
C2673,RET,SME,0.0003401360544217687,GREEN,0,False
C2674,TRA,SME,0.0,GREEN,0,False
C2675,TEL,SME,0.0003401360544217687,GREEN,0,False
C2676,TRA,SME,0.0005,GREEN,0,False
C2677,CON,SME,0.005178362573099415,GREEN,0,False
C2678,MFG,SME,0.0,GREEN,0,False
