customer_id,prob_default_12m_calibrated,score_ews,tier,action
C1838,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1839,0.0010809117756101303,99.89,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1840,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1841,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1842,0.0010809117756101303,99.89,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1843,0.006775749662228839,99.32,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1844,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1845,0.0010809117756101303,99.89,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1846,0.0011971079767689936,99.88,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1847,0.0017705669480239234,99.82,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1848,0.005952655618795813,99.4,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1849,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1850,0.0037765212508806224,99.62,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1851,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1852,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1853,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1854,0.0030452598249208424,99.7,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1855,0.03650793398229335,96.35,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1856,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1857,0.004444508593407407,99.56,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1858,0.0026180245751425673,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1859,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1860,0.0026180245751425673,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1861,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1862,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1863,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1864,0.0018867631491827866,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1865,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1866,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1867,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1868,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1869,0.002268374225492218,99.77,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1870,0.0527322330203573,94.73,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1871,0.0026180245751425673,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1872,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1873,0.12058127611666632,87.94,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1874,0.25056945291844623,74.94,Red,Họp KH ≤5 ngày; lập kế hoạch dòng tiền 13 tuần; xem xét covenant tightening/TSĐB; đưa watchlist.
C1875,0.0011971079767689936,99.88,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1876,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1877,0.009927592831803516,99.01,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1878,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1879,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1880,0.030219581910910016,96.98,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1881,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1882,0.026561800487772763,97.34,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1883,0.0010809117756101303,99.89,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1884,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1885,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1886,0.056466327728747365,94.35,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1887,0.0025474525474525477,99.75,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1888,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1889,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1890,0.006095060577819199,99.39,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1891,0.0011971079767689936,99.88,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1892,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1893,0.0030235919950338335,99.7,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1894,0.008883058549198743,99.11,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1895,0.01608564865920766,98.39,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1896,0.05136098693667367,94.86,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1897,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1898,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1899,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1900,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1901,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1902,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1903,0.003754853420993614,99.62,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1904,0.010041649157799575,99.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1905,0.014952223373675435,98.5,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1906,0.009069637478368375,99.09,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1907,0.002557745444224621,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1908,0.10048736143082475,89.95,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1909,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1910,0.0026180245751425673,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1911,0.004444508593407407,99.56,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1912,0.012298281414431832,98.77,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1913,0.14240322914794828,85.76,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1914,0.0018867631491827866,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1915,0.0010809117756101303,99.89,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1916,0.13890107396812,86.11,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1917,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1918,0.004525772000131371,99.55,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1919,0.002751463446161801,99.72,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1920,0.0029470529470529473,99.71,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1921,0.006352256018396211,99.36,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1922,0.003754853420993614,99.62,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1923,0.04987183777604846,95.01,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1924,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1925,0.01350818743415971,98.65,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1926,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1927,0.005267602636840434,99.47,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1928,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1929,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1930,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1931,0.17193008307572638,82.81,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1932,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1933,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1934,0.02521256809904727,97.48,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1935,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1936,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1937,0.002197802197802198,99.78,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1938,0.0007312614259597807,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1939,0.008883058549198743,99.11,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1940,0.005253448852357889,99.47,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1941,0.0026180245751425673,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1942,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1943,0.0018867631491827866,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1944,0.000847457627118644,99.92,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1945,0.008050536471988534,99.19,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1946,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1947,0.004423886615667437,99.56,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1948,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1949,0.2750073805821803,72.5,Red,Họp KH ≤5 ngày; lập kế hoạch dòng tiền 13 tuần; xem xét covenant tightening/TSĐB; đưa watchlist.
C1950,0.12759971814404186,87.24,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1951,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1952,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1953,0.01211232958668896,98.79,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1954,0.0021761343679151898,99.78,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1955,0.01915002307599535,98.08,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1956,0.07906757161613283,92.09,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1957,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1958,0.003278713973412328,99.67,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1959,0.0011971079767689936,99.88,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1960,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1961,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1962,0.048894756199624044,95.11,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1963,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1964,0.009780272116761517,99.02,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1965,0.0011971079767689936,99.88,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1966,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1967,0.000689655172413793,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1968,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1969,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1970,0.010627729743880161,98.94,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1971,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1972,0.000689655172413793,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1973,0.0080356009220801,99.2,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1974,0.004755547642026819,99.52,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1975,0.015764819690791968,98.42,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1976,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1977,0.13472650091309152,86.53,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1978,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1979,0.029688720623092146,97.03,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1980,0.0075108466269970435,99.25,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1981,0.003794510574171591,99.62,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1982,0.014902278133552055,98.51,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1983,0.005952655618795813,99.4,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1984,0.0019283694027287742,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1985,0.07328314454556417,92.67,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1986,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1987,0.0007312614259597807,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1988,0.0014209165983735737,99.86,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1989,0.13845634485331415,86.15,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1990,0.008621681508160685,99.14,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1991,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1992,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1993,0.0075108466269970435,99.25,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1994,0.028794275404444895,97.12,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1995,0.0017705669480239234,99.82,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1996,0.1883457593419192,81.17,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C1997,0.0011971079767689936,99.88,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1998,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C1999,0.030447167639561845,96.96,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2000,0.03584114314601099,96.42,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2001,0.0026180245751425673,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2002,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2003,0.000689655172413793,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2004,0.004525772000131371,99.55,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2005,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2006,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2007,0.0017705669480239234,99.82,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2008,0.19044597707340843,80.96,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2009,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2010,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2011,0.05704800873933685,94.3,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2012,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2013,0.005504798391277568,99.45,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2014,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2015,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2016,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2017,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2018,0.000689655172413793,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2019,0.18892042406044124,81.11,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2020,0.003278713973412328,99.67,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2021,0.15613641284024485,84.39,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2022,0.0030235919950338335,99.7,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2023,0.0019283694027287742,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2024,0.2790279509421616,72.1,Red,Họp KH ≤5 ngày; lập kế hoạch dòng tiền 13 tuần; xem xét covenant tightening/TSĐB; đưa watchlist.
C2025,0.0019283694027287742,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2026,0.000689655172413793,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2027,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2028,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2029,0.0030452598249208424,99.7,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2030,0.002751463446161801,99.72,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2031,0.19437496951498665,80.56,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2032,0.0011971079767689936,99.88,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2033,0.003598921073280445,99.64,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2034,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2035,0.07925939995409832,92.07,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2036,0.0018867631491827866,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2037,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2038,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2039,0.000847457627118644,99.92,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2040,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2041,0.0014209165983735737,99.86,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2042,0.0791482818663346,92.09,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2043,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2044,0.003597050966288763,99.64,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2045,0.006984124458483831,99.3,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2046,0.008727126201485575,99.13,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2047,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2048,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2049,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2050,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2051,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2052,0.002197802197802198,99.78,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2053,0.004126171600530972,99.59,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2054,0.002557745444224621,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2055,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2056,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2057,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2058,0.000847457627118644,99.92,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2059,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2060,0.0066633889998784,99.33,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2061,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2062,0.0010809117756101303,99.89,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2063,0.0028657895403289826,99.71,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2064,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2065,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2066,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2067,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2068,0.0056030992020082385,99.44,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2069,0.0018867631491827866,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2070,0.002197802197802198,99.78,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2071,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2072,0.018302565448876706,98.17,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2073,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2074,0.17011551834551847,82.99,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2075,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2076,0.010627729743880161,98.94,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2077,0.1983407139155137,80.17,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2078,0.004755641574889594,99.52,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2079,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2080,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2081,0.005504798391277568,99.45,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2082,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2083,0.0026180245751425673,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2084,0.014524894191034384,98.55,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2085,0.0139388136049538,98.61,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2086,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2087,0.16054394184664422,83.95,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2088,0.07489299856110436,92.51,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2089,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2090,0.006352256018396211,99.36,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2091,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2092,0.0019283694027287742,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2093,0.0017705669480239234,99.82,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2094,0.004126171600530972,99.59,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2095,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2096,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2097,0.004525772000131371,99.55,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2098,0.1676955526251911,83.23,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2099,0.003394910174571192,99.66,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2100,0.0017705669480239234,99.82,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2101,0.002516139190678633,99.75,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2102,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2103,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2104,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2105,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2106,0.17834071391551368,82.17,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C2107,0.20912941032139712,79.09,Red,Họp KH ≤5 ngày; lập kế hoạch dòng tiền 13 tuần; xem xét covenant tightening/TSĐB; đưa watchlist.
C2108,0.004444508593407407,99.56,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2109,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2110,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2111,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C2112,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
