customer_id,sector_code,size_bucket,row_id,feat1,shap1,value1,feat2,shap2,value2,feat3,shap3,value3,feat4,shap4,value4,feat5,shap5,value5
C0163,CHE,SME,162,doh__zs_sector_size,-0.9048819034276904,0.11640069376450062,dso__zs_sector_size,-0.6163325227400791,-0.0011346242876332177,ccc__zs_sector_size,-0.5200452708606543,1.0487988120027034,%util_p95_60d__zs_sector_size,-0.33637213911528063,-0.737179996680831,%util_mean_60d__zs_sector_size,-0.32701794456541233,-0.7345723428614982
C0164,ENG,SME,163,dso__zs_sector_size,-1.0049821518575148,0.9527046414634838,ccc__zs_sector_size,-0.7611951960384513,1.3218183736682947,delta_ccc_qoq__zs_sector_size,0.3831252850323151,0.5672409805376385,%util_mean_60d__zs_sector_size,-0.3541463379102153,-0.34428529631686106,%util_p95_60d__zs_sector_size,-0.3520712969454005,-0.3073634914344345
C0165,MFG,SME,164,doh__zs_sector_size,0.747954601605347,-0.34352897298958607,debt_to_ebitda__zs_sector_size,-0.5780439179088196,1.468434194589274,ccc__zs_sector_size,0.5314756073560417,-0.8826512979260615,%util_p95_60d__zs_sector_size,-0.4603581167832758,-0.30953024654835587,covenant_breach_cnt_180d__zs_sector_size,-0.360872215990637,0.0
C0166,LOG,Corp,165,dso__zs_sector_size,2.0510810061628693,-0.7418453858566962,doh__zs_sector_size,1.3206031275670393,-0.4382983874968189,%util_p95_60d__zs_sector_size,1.023739828728144,0.8877982158905546,ccc__zs_sector_size,-0.8347381739382713,0.039374788022555306,%util_mean_60d__zs_sector_size,0.47816326225946115,0.8627340076037133
C0167,CON,Corp,166,ccc__zs_sector_size,0.8508219414026564,1.5808659226995652,dso__zs_sector_size,-0.43123462362835935,2.7685535821345812,doh__zs_sector_size,-0.3984253661352216,1.2610026956680884,%util_p95_60d__zs_sector_size,-0.38841052397428405,-0.21422172787188995,%util_mean_60d__zs_sector_size,-0.2805377614802253,-0.13134877355731875
C0168,TRA,SME,167,dso__zs_sector_size,1.9820665729752263,-0.6186343334249896,doh__zs_sector_size,1.3260113905014121,-0.7745498313517254,debt_to_ebitda__zs_sector_size,-0.7329682711056,1.4519631242456406,ccc__zs_sector_size,0.5582114871279771,-1.113540387869057,covenant_breach_cnt_180d__zs_sector_size,-0.37444693208654484,0.0
C0169,MFG,SME,168,icr_ttm__zs_sector_size,-1.0657175486834052,1.6241962767295302,doh__zs_sector_size,-0.6298608930831486,1.0228880496607022,ccc__zs_sector_size,-0.4939648284091525,1.0576393410408294,dso__zs_sector_size,-0.480776907797996,1.6231236652891954,%util_p95_60d__zs_sector_size,-0.38098586316749455,-0.09257204921597881
C0170,CHE,SME,169,covenant_breach_cnt_180d__zs_sector_size,4.505135215943359,2.0,ccc__zs_sector_size,3.862645865283737,-1.6624112178769055,dso__zs_sector_size,2.303228097943416,-0.5847780659919302,dscr_ttm_proxy__zs_sector_size,1.8090320839477414,-1.585617484997042,doh__zs_sector_size,1.512185662047918,-1.3382392296487575
C0171,RET,SME,170,doh__zs_sector_size,-1.3461032645278734,0.33778940818504327,dpd_max_180d__zs_sector_size,0.7486871398092045,1.5,dso__zs_sector_size,0.7112252521786263,-0.7055839957941823,icr_ttm__zs_sector_size,0.6754513277750736,-0.5423201370278821,debt_to_ebitda__zs_sector_size,-0.4473061445122739,0.4778949689179342
C0172,MFG,Corp,171,doh__zs_sector_size,-1.1162807901824927,0.4356191424141615,icr_ttm__zs_sector_size,-0.8712836040855599,1.0567838933324925,ccc__zs_sector_size,0.5148683410897141,-0.9184707219709921,dpo__zs_sector_size,0.4832040441651977,1.0724476920658135,%util_p95_60d__zs_sector_size,-0.4654860031082741,-0.5492635464863819
C0173,ENG,SME,172,doh__zs_sector_size,-0.6807793098991427,0.8921874220351432,dso__zs_sector_size,-0.5999310972183239,0.018720819436694156,ccc__zs_sector_size,-0.5236781356070754,0.23459552167600134,debt_to_ebitda__zs_sector_size,-0.392182634349796,0.7327830299968261,%util_mean_60d__zs_sector_size,-0.3215223539718491,-0.5543475049164894
C0174,TRA,SME,173,dso__zs_sector_size,-1.031037016257292,0.13604905449626115,near_due_freq_7d__zs_sector_size,-0.9978587521646305,0.8571428571428571,doh__zs_sector_size,0.7783442559431644,-0.4346393941024605,icr_ttm__zs_sector_size,0.525024706367647,-0.6673375480202607,ccc__zs_sector_size,0.29808580275001867,-0.07962801204114207
C0175,CHE,SME,174,dso__zs_sector_size,-1.0358258432387153,0.5065233383961574,ccc__zs_sector_size,-0.8092944463363974,0.6210670633889849,icr_ttm__zs_sector_size,0.7549785483207002,-1.027475170735508,delta_ccc_qoq__zs_sector_size,0.40980291186947915,0.44598356002945966,debt_to_ebitda__zs_sector_size,-0.39372228927061254,1.2865437351257074
C0176,MFG,SME,175,doh__zs_sector_size,1.1032492000762537,-0.4617692545482166,dso__zs_sector_size,-0.5847564083099828,-0.0005444286289315169,%util_mean_60d__zs_sector_size,0.49920046458495515,0.9352014513015566,delta_ccc_qoq__zs_sector_size,0.2768507495537765,-0.5369019703040905,ccc__zs_sector_size,0.24880238751194378,-0.04053808863568152
C0177,RET,SME,176,dso__zs_sector_size,-0.818895191553474,0.30225820422866956,ccc__zs_sector_size,-0.7857114202786638,0.3443225629336667,%util_mean_60d__zs_sector_size,0.23012225157255986,0.5105406213385904,covenant_breach_cnt_180d__zs_sector_size,-0.22090244669219575,0.0,dscr_ttm_proxy__zs_sector_size,-0.22008713966510093,-0.12321313173848848
C0178,CON,SME,177,doh__zs_sector_size,3.0080985720702964,-0.6958379878917446,%util_p95_60d__zs_sector_size,-1.128348687355556,-1.2082355902974709,dso__zs_sector_size,-0.5516379918774714,0.5084317414614269,debt_to_ebitda__zs_sector_size,0.306300119610463,-0.4713139319848649,%util_mean_60d__zs_sector_size,-0.2858101964413218,-1.3088066871776989
C0179,TEL,SME,178,current_ratio__zs_sector_size,1.6148500942187498,-1.3962164396410983,dso__zs_sector_size,1.547896023649639,-1.2157004413218568,icr_ttm__zs_sector_size,-1.38930964592307,1.0730649677459867,doh__zs_sector_size,-1.3336557240663853,1.1832177008027813,debt_to_ebitda__zs_sector_size,0.5039732600222191,-0.5782722865524265
C0180,MFG,SME,179,dpd_max_180d__zs_sector_size,0.7733513643223017,2.0,icr_ttm__zs_sector_size,0.6968663966651157,-0.841916121592107,dso__zs_sector_size,-0.6058962475281024,0.49209394355145575,ccc__zs_sector_size,-0.36402405414492356,0.21061415600007424,%util_mean_60d__zs_sector_size,0.293660774590544,0.25258773137616275
C0181,CON,Corp,180,doh__zs_sector_size,3.225895220231447,-0.7122351722117523,dso__zs_sector_size,-0.4764881559516292,-0.20568308771649468,delta_dso_qoq__zs_sector_size,0.3390381966621795,0.0,%util_mean_60d__zs_sector_size,0.27341911206815667,0.08085698046281493,covenant_breach_cnt_180d__zs_sector_size,-0.25766619461080154,0.0
C0182,MFG,SME,181,dso__zs_sector_size,-0.9947574620098577,0.6158146232480982,ccc__zs_sector_size,-0.718893491906793,0.3858535579112806,debt_to_ebitda__zs_sector_size,-0.4634100278294328,0.7331619504027805,doh__zs_sector_size,0.35028839862321937,-0.3556226866944639,%util_p95_60d__zs_sector_size,-0.3290393184277932,-0.04150910290333488
C0183,TEL,SME,182,doh__zs_sector_size,2.982127219515232,-0.611675363328728,%util_p95_60d__zs_sector_size,-0.5064348300000318,-0.8182221645819764,covenant_breach_cnt_180d__zs_sector_size,-0.3720672714704061,0.0,delta_ccc_qoq__zs_sector_size,-0.30169986111512864,-1.1365757919293957,dso__zs_sector_size,0.29570564220239814,-0.35254114881405085
C0184,LOG,Corp,183,dso__zs_sector_size,1.3266952273175407,-0.7556484020470129,doh__zs_sector_size,-1.260246487811454,0.7449745286393108,%util_p95_60d__zs_sector_size,0.9829115202263032,0.9544473251278911,delta_dso_qoq__zs_sector_size,-0.6069389163106409,-0.6807413603023624,%util_mean_60d__zs_sector_size,0.5666285146851482,0.9739969123611054
C0185,TRA,SME,184,ccc__zs_sector_size,3.1525351784774154,-1.5776153126112453,current_ratio__zs_sector_size,1.6394187624610077,-1.0749857958990037,dpd_max_180d__zs_sector_size,-1.2117605197400672,3.0,near_due_freq_7d__zs_sector_size,-0.9318615110635611,1.0,doh__zs_sector_size,0.6262528766187334,-1.627849792239093
C0186,CHE,Corp,185,doh__zs_sector_size,1.0471362537845696,-0.8360951399522468,dso__zs_sector_size,-0.8460188938511326,-0.009457664670773434,debt_to_ebitda__zs_sector_size,-0.6580704248119151,1.0412492518927987,%util_mean_60d__zs_sector_size,0.4821928121477703,0.9797445944169195,%util_p95_60d__zs_sector_size,0.43888956035259824,0.9615580045010752
C0187,LOG,SME,186,doh__zs_sector_size,2.2083054446589623,-0.6589086085070146,near_due_freq_7d__zs_sector_size,-0.7258700314786362,1.0,dso__zs_sector_size,-0.6630603721591304,2.2269824046373965,dpd_max_180d__zs_sector_size,-0.6433041829466184,3.0,ccc__zs_sector_size,-0.6383018207371404,0.9924424378599831
C0188,ENG,SME,187,dso__zs_sector_size,-0.8091540484911752,1.12145362263297,ccc__zs_sector_size,-0.7503589259268941,0.29450585119918726,doh__zs_sector_size,0.6764651246295984,-1.4054980797331638,debt_to_ebitda__zs_sector_size,0.44381687478784565,-0.43646189753233117,%util_p95_60d__zs_sector_size,-0.3479585644530135,-0.9764114337139869
C0189,ENG,SME,188,dso__zs_sector_size,-0.8797565661072131,0.2648582462332392,ccc__zs_sector_size,-0.7096822543911536,0.659322742726109,dpd_max_180d__zs_sector_size,0.520737062592152,2.0,delta_dso_qoq__zs_sector_size,0.4602155450045594,0.09617868461872539,%util_p95_60d__zs_sector_size,-0.35987149309294586,-0.5486634470731373
C0190,TRA,SME,189,doh__zs_sector_size,1.4501767019911225,-0.8988890787851548,near_due_freq_7d__zs_sector_size,1.1206571109825036,0.2857142857142857,dso__zs_sector_size,0.653686512754291,-0.5375630412716946,covenant_breach_cnt_180d__zs_sector_size,-0.3530840018460922,0.0,%util_mean_60d__zs_sector_size,0.34336617381415513,0.06886618943295392
C0191,MFG,SME,190,doh__zs_sector_size,-0.8355214803653913,1.0526539711275007,dso__zs_sector_size,-0.6303866794705668,0.3219133069947917,ccc__zs_sector_size,-0.5588297920454103,0.7397469043163848,%util_mean_60d__zs_sector_size,-0.424364672877718,-0.10327555828358019,icr_ttm__zs_sector_size,0.4137927615986287,-0.9039644037559017
C0192,TEL,SME,191,dso__zs_sector_size,3.329058136219327,-1.3812424779375432,ccc__zs_sector_size,3.202811222084343,-2.5504312770169837,covenant_breach_cnt_180d__zs_sector_size,2.1194627917700655,2.0,debt_to_ebitda__zs_sector_size,2.0525702421305296,-0.7268869777377652,delta_dso_qoq__zs_sector_size,1.7891862729768282,-0.01096820645926596
C0193,TEL,SME,192,%util_p95_60d__zs_sector_size,6.273591273860473,1.1427520021491655,dpd_trend_180d__zs_sector_size,4.403538392930481,-25.516129032257787,ccc__zs_sector_size,1.6378280679533315,1.487400441400962,dpd_max_180d__zs_sector_size,1.0771267413656274,2.0,%util_mean_60d__zs_sector_size,1.0026662850057033,1.096995384940673
C0194,CHE,SME,193,doh__zs_sector_size,-0.802588645315191,0.2542528006805415,dso__zs_sector_size,-0.4125855724876864,0.1472079405704788,%util_mean_60d__zs_sector_size,-0.3837749645020893,-0.024589420534867765,icr_ttm__zs_sector_size,0.35738804099769794,-0.7269399207231467,debt_to_ebitda__zs_sector_size,-0.3550282239105667,0.5157816242454409
C0195,CON,SME,194,icr_ttm__zs_sector_size,-0.9745554653480903,1.4712233236523093,doh__zs_sector_size,-0.9065751237095366,0.8656400090272006,ccc__zs_sector_size,-0.5284423369544923,0.21948574568757798,dso__zs_sector_size,-0.4595118893262279,0.0,dscr_ttm_proxy__zs_sector_size,0.3661998185604259,1.4728627977590139
C0196,CON,Corp,195,icr_ttm__zs_sector_size,-0.9370537964137889,1.0767266790648033,dso__zs_sector_size,-0.8648243267857578,2.0015332421125995,doh__zs_sector_size,0.4433300471758354,-1.386101618017621,%util_p95_60d__zs_sector_size,-0.36664417867345855,0.0018509772219526153,ccc__zs_sector_size,0.3040283703853151,1.6907892889605536
C0197,RET,Corp,196,doh__zs_sector_size,-0.7362652996907292,0.4907890166431995,dso__zs_sector_size,-0.7059681033091042,0.4342189877937471,ccc__zs_sector_size,-0.6050900541131856,0.4521048412799103,%util_p95_60d__zs_sector_size,-0.26203270132305023,0.0872710889526949,%util_mean_60d__zs_sector_size,0.21627345301139073,0.14213497834427413
C0198,TEL,Corp,197,covenant_breach_cnt_180d__zs_sector_size,3.508071137798927,2.0,dscr_ttm_proxy__zs_sector_size,1.4515420802278438,-1.4545105594118422,icr_ttm__zs_sector_size,1.196558257651371,-1.4962815218550727,doh__zs_sector_size,-0.994330045786141,0.7867730488703277,dpd_trend_180d__zs_sector_size,-0.7032848697518577,11.447115384615383
C0199,TEL,SME,198,icr_ttm__zs_sector_size,-1.0681765205328986,1.5378679827227275,doh__zs_sector_size,-0.8732094536376448,0.18095084301880526,ccc__zs_sector_size,-0.6356662530285888,0.75314417595965,dso__zs_sector_size,-0.5948816123315291,0.3258999130422932,delta_dso_qoq__zs_sector_size,0.33220345473303164,0.15320066291047446
C0200,RET,SME,199,icr_ttm__zs_sector_size,-0.8363363587038936,1.3270536962579034,dso__zs_sector_size,-0.6958257285575341,0.677627606279264,%util_p95_60d__zs_sector_size,-0.6469817755968676,-1.1421165596631353,ccc__zs_sector_size,-0.517698484218178,1.1046837631872768,dscr_ttm_proxy__zs_sector_size,0.25052234875704177,1.4283820428338319
C0201,CHE,SME,200,icr_ttm__zs_sector_size,-0.9646144639816241,1.2221486855787924,dpd_max_180d__zs_sector_size,-0.7904490228970603,2.5,dso__zs_sector_size,-0.5883847151454836,-0.294515937811291,doh__zs_sector_size,0.48663879854094483,-0.1387798740861574,debt_to_ebitda__zs_sector_size,0.34218388456083015,-0.8313846630374259
C0202,MFG,SME,201,dpd_max_180d__zs_sector_size,-1.13388171881969,3.0,doh__zs_sector_size,0.9584880338125357,-0.8975918512159085,dso__zs_sector_size,-0.5203503429771376,0.0005444286289309958,debt_to_ebitda__zs_sector_size,0.3957220463575218,-0.6406241541143954,ccc__zs_sector_size,0.2780447377835163,-0.19698876529505913
C0203,MFG,SME,202,ccc__zs_sector_size,0.6967575714828784,1.5040870854017463,dso__zs_sector_size,-0.6009552310805147,0.6258830596221366,doh__zs_sector_size,-0.5381539421681528,0.920976478614657,%util_mean_60d__zs_sector_size,0.36896258404780086,0.7517490962313756,delta_dso_qoq__zs_sector_size,0.26994770854769345,-0.09377846397228257
C0204,TEL,SME,203,doh__zs_sector_size,0.946345295679668,-0.5551407339286569,debt_to_ebitda__zs_sector_size,-0.6533578465013046,0.38402255590298756,dso__zs_sector_size,-0.6138090319485421,-0.31028744871575453,%util_mean_60d__zs_sector_size,0.4599374605212736,0.7004659680757915,icr_ttm__zs_sector_size,0.34445498970048755,-0.5090361711672327
C0205,CHE,SME,204,doh__zs_sector_size,-0.7822666039071988,1.190274684536719,ccc__zs_sector_size,-0.6878735847377044,0.838900941726838,dso__zs_sector_size,-0.6083391852545746,0.02051607607111968,dscr_ttm_proxy__zs_sector_size,0.4536273131427836,0.926319371227475,debt_to_ebitda__zs_sector_size,0.37571976278866454,-1.057387251370045
C0206,MFG,SME,205,doh__zs_sector_size,-0.8191727469954545,0.3998393018369876,dso__zs_sector_size,-0.7800428516226078,0.6250263307444948,ccc__zs_sector_size,-0.5874409328669743,0.71568373439062,icr_ttm__zs_sector_size,0.43808328999679463,-0.8493271151858371,%util_mean_60d__zs_sector_size,0.3843298165154914,0.6437382181627586
C0207,MFG,SME,206,near_due_freq_7d__zs_sector_size,1.2411272438167282,0.2857142857142857,icr_ttm__zs_sector_size,-1.0484874331699041,1.2764846378975823,dso__zs_sector_size,-0.9614942234508659,0.8337045907267245,doh__zs_sector_size,0.4052695281184059,-0.09014721257500682,%util_mean_60d__zs_sector_size,-0.31923935414132465,-0.6115769107234036
C0208,RET,SME,207,dso__zs_sector_size,2.310664218936023,-0.666810282728518,ccc__zs_sector_size,2.181328418884481,-1.3060003449153306,current_ratio__zs_sector_size,1.558711203725634,-0.9969867690586109,dpd_max_180d__zs_sector_size,-0.8931724236010488,3.0,doh__zs_sector_size,0.8862563227631506,-1.0381288694821764
C0209,MFG,SME,208,covenant_breach_cnt_180d__zs_sector_size,1.577304406212966,1.0,dso__zs_sector_size,-1.0976438936869322,0.6538274091580545,near_due_freq_7d__zs_sector_size,0.9350162021165427,0.2857142857142857,doh__zs_sector_size,-0.8339374126288347,0.49397437433894603,icr_ttm__zs_sector_size,0.7120994395795643,-1.0187247314857761
C0210,MFG,Corp,209,dso__zs_sector_size,-1.0313326739511461,0.2920453077067611,doh__zs_sector_size,0.8677573507511991,-0.5705763885413626,%util_mean_60d__zs_sector_size,0.5577344107485446,0.6102919029755645,icr_ttm__zs_sector_size,0.4545050836888529,-0.7341502811299653,covenant_breach_cnt_180d__zs_sector_size,-0.25575143271753426,0.0
C0211,ENG,SME,210,icr_ttm__zs_sector_size,-1.028799101637956,1.468562482692101,doh__zs_sector_size,-0.9695293098389055,0.6478315626770579,ccc__zs_sector_size,-0.6275449241668468,0.15308658759669108,dso__zs_sector_size,-0.5788537304885734,-0.1817826356704924,dscr_ttm_proxy__zs_sector_size,0.30326630044174674,1.5355643901633658
C0212,RET,SME,211,dscr_ttm_proxy__zs_sector_size,1.9533236093748798,-1.052127861333871,near_due_freq_7d__zs_sector_size,1.1072068212955883,0.2857142857142857,doh__zs_sector_size,-0.842833519413594,1.0999457750820782,ccc__zs_sector_size,-0.5791562957965396,0.6270867404246,dso__zs_sector_size,-0.5501869786120988,-0.10587381661474789
C0213,CHE,SME,212,doh__zs_sector_size,-1.3144539152982113,1.277425842467842,icr_ttm__zs_sector_size,-1.046533246661241,1.128096056770941,dscr_ttm_proxy__zs_sector_size,0.6145564154999719,1.1388438532946692,dpd_max_180d__zs_sector_size,0.3524905165581553,-0.5,dpd_trend_180d__zs_sector_size,0.3320193220281309,0.3621483375959083
C0214,TRA,SME,213,doh__zs_sector_size,0.9075035713405647,-1.4461108849906412,ccc__zs_sector_size,0.6707319613828914,-0.9381717043568821,debt_to_ebitda__zs_sector_size,-0.5073076832446171,0.9079075755592312,covenant_breach_cnt_180d__zs_sector_size,-0.3817532100330172,0.0,dso__zs_sector_size,0.3578143515467688,-0.5460605274406262
C0215,RET,SME,214,dso__zs_sector_size,-1.2425492025959008,0.47604894252621904,icr_ttm__zs_sector_size,-1.1009280919621918,1.1905672142973847,near_due_freq_7d__zs_sector_size,1.0206248066200783,0.42857142857142855,dpd_max_180d__zs_sector_size,-0.5782593119934911,3.0,doh__zs_sector_size,0.5753482424869536,-0.19920155598305822
C0216,TRA,SME,215,doh__zs_sector_size,-0.9943917053320633,0.20620481057509274,%util_p95_60d__zs_sector_size,-0.7026524613388623,-1.3561513167035362,ccc__zs_sector_size,-0.591038404372067,0.24440491309074977,dso__zs_sector_size,-0.5794531887923932,-0.1514550387203262,delta_dso_qoq__zs_sector_size,0.28759019881997144,0.0902533484954531
C0217,CON,SME,216,doh__zs_sector_size,-1.0040628163242844,0.33274268557453557,ccc__zs_sector_size,-0.5258484001699684,0.566403380669222,%util_mean_60d__zs_sector_size,0.49938499285317156,0.9428700390121517,debt_to_ebitda__zs_sector_size,-0.4825175803489839,0.4173811717628775,covenant_breach_cnt_180d__zs_sector_size,-0.31666274225942936,0.0
C0218,RET,SME,217,doh__zs_sector_size,-0.7584036055251037,0.48574546725882417,dso__zs_sector_size,-0.5891146257791081,0.32268634411776254,ccc__zs_sector_size,-0.5222028853414332,0.5936664044171555,delta_dso_qoq__zs_sector_size,0.4199605508890323,0.024577527999955072,%util_p95_60d__zs_sector_size,-0.37074007547151105,-0.6658257977779533
C0219,CHE,SME,218,dso__zs_sector_size,-0.7762987653582492,0.08095525236749657,%util_p95_60d__zs_sector_size,-0.7651319370560341,-1.2446778310581608,ccc__zs_sector_size,-0.6719583877278645,0.17770953784174606,doh__zs_sector_size,0.6429043076486342,-0.5308197771671731,debt_to_ebitda__zs_sector_size,0.5188654300698926,-0.5609459926246226
C0220,LOG,SME,219,doh__zs_sector_size,-1.1782477172963521,0.12613348395971646,dso__zs_sector_size,-0.5459517387445942,-0.08523690930818457,icr_ttm__zs_sector_size,0.5064492374806914,-0.606164590869,%util_mean_60d__zs_sector_size,0.45254840035976474,0.8307930604604137,delta_ccc_qoq__zs_sector_size,-0.32167556101647454,1.0448437840558895
C0221,CHE,Corp,220,doh__zs_sector_size,-0.7315443967516808,0.8980383269253208,dso__zs_sector_size,-0.6790731884903404,1.2849461293898736,ccc__zs_sector_size,-0.5398177792576987,0.587739467588972,debt_to_ebitda__zs_sector_size,-0.417849463648103,0.8530473852546986,dpo__zs_sector_size,0.40891712059199353,1.6024267517439905
C0222,CHE,SME,221,dso__zs_sector_size,-0.6404075030889396,0.7063800416914049,doh__zs_sector_size,-0.49864586268091826,0.6043076171390747,ccc__zs_sector_size,-0.48606002301751916,1.3526735725935708,dpd_max_180d__zs_sector_size,-0.42421311514822124,4.0,debt_to_ebitda__zs_sector_size,-0.34122968876813986,0.5917911291322578
C0223,MFG,SME,222,near_due_freq_7d__zs_sector_size,1.2724587075484535,0.2857142857142857,doh__zs_sector_size,-0.6328295347466277,1.0883604727298704,ccc__zs_sector_size,0.6039473021601787,1.5543486186503304,dso__zs_sector_size,-0.5837946673423424,1.7310257370546889,%util_p95_60d__zs_sector_size,-0.28896854320245624,-0.9970545380137235
C0224,CON,Corp,223,dso__zs_sector_size,-0.794953859546033,0.4348718876639473,%util_p95_60d__zs_sector_size,-0.7840535427818034,-1.0799262384832664,doh__zs_sector_size,0.4916778504476239,-1.2343051992708134,ccc__zs_sector_size,-0.4872699768686009,0.8151413199286393,covenant_breach_cnt_180d__zs_sector_size,-0.2431342378309096,0.0
C0225,TRA,SME,224,dso__zs_sector_size,2.3996873399284016,-0.8455146262959368,icr_ttm__zs_sector_size,-1.098554648994914,1.4216593838479343,doh__zs_sector_size,-0.9671059773180767,0.028982298482176403,dpd_trend_180d__zs_sector_size,0.3929092343075311,2.41704718417047,%util_p95_60d__zs_sector_size,-0.3632842183161607,-0.31431309190436607
C0226,TRA,SME,225,covenant_breach_cnt_180d__zs_sector_size,4.060886419754704,2.0,dso__zs_sector_size,1.9694649673759115,-0.89724584877296,doh__zs_sector_size,-1.4206863854020755,0.1281063668075118,icr_ttm__zs_sector_size,0.46224469148735237,-0.9401324628092129,%util_p95_60d__zs_sector_size,-0.4499953288271325,-0.7727388242583266
C0227,IT,SME,226,doh__zs_sector_size,-0.6452126180220614,1.0874372339852314,dso__zs_sector_size,-0.5774009090817369,0.28639836042597716,ccc__zs_sector_size,-0.5386888117261812,0.8639163168785532,%util_mean_60d__zs_sector_size,0.24129399166807183,0.17639391718235992,dpo__zs_sector_size,-0.20971563918573083,-0.3837038120080125
C0228,CON,SME,227,dso__zs_sector_size,-1.1329668206288124,0.38400533973100365,ccc__zs_sector_size,-0.850453327403891,0.6694181789300644,delta_ccc_qoq__zs_sector_size,-0.2831821670434806,1.142664882927278,covenant_breach_cnt_180d__zs_sector_size,-0.23031459178853425,0.0,%util_mean_60d__zs_sector_size,0.20459069547494682,0.42110540939601854
C0229,TEL,Corp,228,%util_p95_60d__zs_sector_size,-0.7777827241577667,-1.677864873782071,dso__zs_sector_size,-0.7468985391131282,0.7676204881718663,ccc__zs_sector_size,-0.6572983540164412,0.21724823858896267,debt_to_ebitda__zs_sector_size,0.3883987427308348,-0.6547213910531775,dpd_max_180d__zs_sector_size,0.33537056010273797,-1.0
C0230,CHE,SME,229,%util_p95_60d__zs_sector_size,6.317863170894743,1.2787359889500236,doh__zs_sector_size,3.840605224787195,-0.6948618901261792,debt_to_ebitda__zs_sector_size,1.4250039363650906,-0.5648428017051428,delta_ccc_qoq__zs_sector_size,1.1829226679716296,-1.199615121776152,dpd_max_180d__zs_sector_size,1.1594039875223603,-1.0
C0231,LOG,Corp,230,dso__zs_sector_size,-0.7582453854445078,0.44274762919327226,ccc__zs_sector_size,-0.5064154573869483,0.20144142070929436,doh__zs_sector_size,0.43046092486548865,-1.850155113210738,dpo__zs_sector_size,-0.39079243517022966,-0.7632643384446463,%util_mean_60d__zs_sector_size,-0.36005752280924974,-0.6045019321311
C0232,ENG,SME,231,%util_p95_60d__zs_sector_size,2.366513824278053,1.1779988154344552,covenant_breach_cnt_180d__zs_sector_size,2.0986638699219022,2.0,near_due_freq_7d__zs_sector_size,-1.0508392484132507,1.0,dso__zs_sector_size,-0.9853032765390048,0.5157162338697103,icr_ttm__zs_sector_size,0.9616792002333967,-0.9186003730825801
C0233,CHE,SME,232,doh__zs_sector_size,1.2020773558628375,-0.5194693841955651,%util_mean_60d__zs_sector_size,0.5279029502795201,0.652206479362148,dso__zs_sector_size,0.36380732364620166,-0.4350057516544518,covenant_breach_cnt_180d__zs_sector_size,-0.3467855368195522,0.0,dpd_max_180d__zs_sector_size,0.34131561673395094,0.0
C0234,ENG,SME,233,doh__zs_sector_size,-0.7249643683909098,1.4767392068743497,ccc__zs_sector_size,-0.548570495824052,0.4897788982563261,dso__zs_sector_size,-0.47226130642386355,0.2488042560197935,%util_p95_60d__zs_sector_size,-0.32383159499123404,-0.4692224755248572,%util_mean_60d__zs_sector_size,-0.3211252171180646,-0.4809446077240853
C0235,TRA,SME,234,doh__zs_sector_size,-1.3820063277492296,0.38623067400269384,%util_mean_60d__zs_sector_size,-0.42844753893908044,0.05012539035162244,dso__zs_sector_size,0.354288604201705,-0.5735703388738433,covenant_breach_cnt_180d__zs_sector_size,-0.3149023826894717,0.0,%util_p95_60d__zs_sector_size,-0.24028522484985448,0.08808353653624564
C0236,RET,SME,235,dso__zs_sector_size,1.1625524938748293,-0.6217098382153723,doh__zs_sector_size,-1.0634389705002347,0.9759092958089188,%util_p95_60d__zs_sector_size,-0.5480020519721341,-0.971717232052403,debt_to_ebitda__zs_sector_size,-0.458333169702883,0.6831822555352817,ccc__zs_sector_size,-0.4399803181366762,0.41605889187298417
C0237,TRA,Corp,236,dso__zs_sector_size,-1.0713742333835459,1.2777828998068648,ccc__zs_sector_size,-0.7091881415130215,0.4694973877218239,doh__zs_sector_size,0.6728634754837749,-0.883343545560731,dpd_trend_180d__zs_sector_size,-0.4121470515370844,8.926174496644295,dpo__zs_sector_size,-0.349298381279656,-0.5848554668144113
C0238,MFG,SME,237,doh__zs_sector_size,-0.9792819682730649,0.46551794779858124,dso__zs_sector_size,-0.591692772159233,0.20159824953784505,debt_to_ebitda__zs_sector_size,-0.48468082715570704,0.8629342681177523,%util_p95_60d__zs_sector_size,-0.43884503168566946,-0.8722651712676318,dscr_ttm_proxy__zs_sector_size,-0.2655904632867311,-0.5998592308308304
C0239,CHE,Corp,238,doh__zs_sector_size,-0.7222009180046187,0.19820278549782602,dso__zs_sector_size,-0.583520922862402,0.5393793427209447,ccc__zs_sector_size,-0.42182263570309997,1.2194842255246245,delta_ccc_qoq__zs_sector_size,0.39351986590200433,0.4546238114680402,debt_to_ebitda__zs_sector_size,-0.3903311394333343,1.014141173896892
C0240,MFG,SME,239,icr_ttm__zs_sector_size,-1.0118962728322023,1.1354466180530667,doh__zs_sector_size,-0.8059057491998425,0.4634057105718707,dso__zs_sector_size,-0.564686081898679,0.952386463689246,ccc__zs_sector_size,-0.5579676249210579,0.4466594522738925,%util_p95_60d__zs_sector_size,-0.3462273657921582,-0.6959869228438577
